user_id,topk_items
157,"2000,1220,1270,1079,2918,3671,1394,1265,1580,21"
2323,"1258,1214,2858,2716,2791,2455,1193,1259,1219,1270"
3359,"2858,608,1617,296,527,1213,318,593,2028,2396"
3462,"2858,1265,1270,593,356,2716,1517,2762,2321,1"
1558,"2858,2028,480,3578,589,2628,2571,3793,1580,110"
3562,"2146,2145,597,2716,1088,587,2942,3591,2100,2003"
589,"2858,1265,1270,1196,1,2028,2716,1210,2396,356"
4579,"899,900,914,594,916,2565,3675,3061,951,3097"
3265,"2916,3527,1222,6,589,1240,1089,1573,3476,1645"
2820,"3683,2159,1263,3019,1179,1228,2076,1258,1227,111"
2430,"2716,2858,1270,1580,1196,589,2028,2762,1210,480"
1676,"2004,2617,3264,588,1717,3439,2700,3438,2253,1405"
1749,"3683,2858,1193,1248,1252,162,2064,1244,1219,904"
92,"2394,1566,48,3114,1688,588,595,364,3793,2628"
2592,"1287,3062,969,1674,2028,1944,3494,1953,590,2944"
2907,"587,2683,380,2699,2716,1580,1918,736,2012,1544"
5185,"1021,2085,1012,1246,19,1302,150,344,1961,1367"
6016,"357,1265,11,597,2108,1747,590,1094,1247,2424"
2876,"2628,589,2916,3793,1580,480,2571,780,648,1196"
1719,"2683,2858,2706,2694,2762,2710,2881,2541,2572,2688"
3630,"1580,2628,780,480,380,589,2916,648,1544,1391"
2073,"2858,34,2396,912,593,919,527,2762,318,2716"
5812,"597,1088,838,222,357,17,2145,2942,3528,1569"
5103,"2916,780,1370,1676,3527,3697,316,165,1573,1527"
973,"2396,1265,34,357,2858,17,318,1704,527,1784"
4610,"1580,2628,1270,1676,1197,1196,589,3175,480,1210"
5826,"2858,2997,2599,608,296,2762,2959,2395,223,2028"
3425,"6,1729,1732,1089,16,1466,1213,866,555,1589"
793,"593,2028,1196,919,1210,1198,1270,1097,912,260"
820,"1676,329,2916,316,3527,1372,1215,1544,2628,1690"
3475,"296,608,318,1704,1213,593,1674,50,1094,1393"
2719,"1253,750,1252,2664,1304,1204,3811,1077,1267,1294"
3387,"2858,1213,608,1617,50,296,1089,2028,527,2912"
2148,"1580,1270,1,1265,380,367,588,3253,356,2628"
408,"2858,2997,1148,1617,608,2692,3683,750,1248,3083"
1192,"2858,2396,527,318,593,34,2028,608,296,1704"
1297,"1391,32,1909,1748,1921,1732,1580,1653,2916,1089"
549,"1674,587,2470,2001,1240,2000,3552,1968,2915,2406"
3546,"1248,3683,2289,2300,3435,1172,1267,1252,3362,1230"
3065,"2858,1704,1265,1,39,2321,2396,34,588,357"
631,"1270,2716,1097,1196,2791,2174,2797,1968,2918,1265"
4069,"2858,1196,2028,2396,1210,3751,1270,260,3578,1197"
3092,"1301,2021,541,2968,1214,2105,750,1274,924,1199"
155,"1265,3255,500,597,3253,2302,586,2918,344,2539"
2267,"1225,1193,1247,1674,912,2243,1252,1230,3363,608"
1885,"1270,260,1196,1282,2858,2657,919,1097,1210,1214"
3675,"1270,1073,3671,1394,2918,1294,2174,1265,2797,2080"
1097,"2028,380,1580,648,733,110,377,2858,3623,2571"
5256,"3255,587,597,3448,590,586,1302,2268,1246,2470"
3823,"1287,1953,1233,3062,3654,969,3735,2028,3256,2944"
4920,"3435,1248,1212,908,1252,750,912,1284,904,1267"
2529,"2407,2011,2080,2081,1097,2054,1270,1030,2078,594"
10,"1270,2080,594,1097,1073,1028,2081,919,1196,2087"
5037,"2396,2858,1265,34,527,2997,2028,356,1,1721"
5922,"919,912,1252,910,904,903,3334,899,2565,1269"
5140,"2406,2470,2000,2405,3591,592,3448,2100,2407,2001"
2914,"1270,2791,1196,2716,2858,2174,1394,1136,1097,1259"
5319,"1270,2916,32,1580,2628,1215,589,1676,2571,1584"
1202,"2916,589,1580,1584,780,1210,2028,1196,1240,2571"
4887,"1968,778,2918,3108,1639,1285,296,1732,1923,2248"
2913,"1172,2289,1041,994,1094,608,1179,296,58,1966"
4156,"3527,2951,2278,6,2944,2476,2993,2916,1222,3697"
5917,"1210,1196,260,1270,1198,1240,1374,924,2628,1580"
5161,"2916,541,1270,1240,589,1196,2571,1222,2628,1210"
3469,"1196,1387,1210,1198,260,2028,1287,1240,1097,1214"
4206,"1196,1210,1198,1270,260,1197,2028,919,1,1097"
1764,"1918,1431,2617,3439,3438,466,2004,2717,3440,2253"
195,"2628,3000,2916,3793,1274,1921,32,1527,1676,589"
2022,"2858,2028,608,593,589,2571,1617,296,2762,527"
241,"589,2028,541,2916,1196,2571,1240,1200,1210,1617"
4809,"912,969,1304,1247,1234,1225,2396,920,1957,1193"
3979,"1032,594,2096,2085,588,2080,3114,1029,2087,1566"
4506,"1225,3363,1252,1193,1276,1674,2871,1304,3671,1263"
1404,"2918,1265,3671,1394,2791,3253,39,1079,2150,1288"
1004,"1377,1580,367,2105,380,2406,552,1270,3033,2012"
5553,"1196,1210,2028,1198,1304,924,858,912,260,1240"
1271,"2396,1,1265,3114,34,588,1270,2858,3751,2355"
2641,"2858,2716,2762,593,2710,608,2683,296,2791,1213"
1969,"2628,588,1580,1270,2011,1097,2054,1,364,1584"
4521,"1270,1097,924,1210,1196,260,3471,589,541,1584"
656,"912,1252,904,3435,919,1267,908,910,3334,913"
5220,"1258,1186,1994,2003,1321,2517,1350,2076,2240,2915"
753,"1911,2694,3793,2394,3273,1566,2683,3623,1580,2699"
2383,"2081,2918,2100,2406,597,2470,2797,1265,1380,1307"
3118,"1240,541,1214,2916,1210,1196,924,1200,260,1374"
5948,"898,916,945,900,899,915,1296,3548,905,914"
4063,"1196,2858,480,2028,1210,260,1270,3751,1198,589"
1880,"3527,1374,1196,592,2000,1220,3704,1200,2407,2406"
1325,"1196,919,260,1270,1282,1210,594,750,924,912"
2273,"2716,1196,1270,1210,1127,260,2987,1198,1580,2000"
975,"2028,2396,1210,1674,1196,1094,1197,1617,589,2858"
4543,"1258,2003,1994,2716,2791,1285,1321,1407,3499,1968"
1074,"912,1196,1225,1304,593,2028,1198,1234,1097,1265"
984,"1304,1287,2028,2013,3671,1262,1276,858,969,1196"
2030,"1253,750,924,594,2664,1019,919,969,1282,596"
2153,"1517,1270,3253,367,551,1580,1,1391,588,2174"
3311,"2004,2717,70,2003,196,333,2798,724,1991,88"
5365,"380,1777,377,2058,1573,2959,353,1923,543,1895"
2540,"1682,3252,1393,587,150,3255,1784,2424,11,62"
2683,"2028,593,2858,1580,110,356,608,1265,296,2000"
4286,"1304,913,1196,750,1262,260,1201,1230,1387,912"
2887,"380,1608,3107,736,1370,648,377,2268,110,349"
1019,"3424,3504,3671,3362,1394,1252,3683,1228,910,1288"
5840,"1958,597,2243,11,1307,357,1962,2352,2245,2424"
4447,"2288,1334,2664,2366,2527,2662,2009,1129,3576,1077"
50,"3534,3948,3510,3753,3512,2858,3408,3555,3755,3798"
5302,"48,1688,588,2125,1566,2671,2424,2059,1367,364"
3550,"1222,70,223,1270,1261,2716,2791,1196,1089,589"
2304,"1370,1610,3256,780,2916,2028,349,1608,733,3107"
2638,"2000,2001,1222,3527,2406,1220,2003,592,1240,2194"
18,"780,2628,364,1210,480,1580,1356,2006,316,2571"
1317,"1270,1097,1196,260,1210,2716,2858,2628,2987,1580"
3191,"1479,2490,1792,736,3623,1597,1876,1608,648,380"
1279,"265,58,2396,527,34,1704,1183,2324,318,2858"
3807,"1327,1971,1974,1982,2901,1983,1969,1345,968,1347"
3246,"3252,628,1183,1704,1672,805,3006,1680,3100,25"
4927,"780,2916,2571,1580,480,2028,1584,589,2628,1573"
4277,"2916,1233,32,3527,1222,2571,1584,6,2912,1263"
5555,"165,1370,780,733,10,2916,2617,1608,2353,1917"
1715,"3948,3555,3793,3753,3755,3624,3897,3717,3510,3534"
855,"372,1285,39,441,2395,1060,223,562,1923,357"
4556,"1219,594,1282,2648,596,919,260,1345,1997,1333"
5843,"594,1282,919,924,750,2087,1253,2080,912,1097"
3576,"1287,3494,1019,940,2085,2015,594,2080,596,2944"
3309,"1270,2174,2011,2797,3033,1580,1196,1073,1097,2918"
3635,"3334,1267,930,3435,1252,1944,910,1284,942,912"
45,"7,1569,236,838,2671,339,468,597,1888,2424"
3201,"3671,1220,3363,2000,1387,2871,1287,1272,2944,1276"
3167,"1270,1196,541,750,2968,589,1197,1199,1210,260"
1187,"2858,2396,2028,1721,356,2762,1265,110,34,1"
5323,"2858,913,2997,2692,2599,3578,3793,2762,3160,1617"
2572,"2858,608,527,2028,1617,593,296,1196,2396,1193"
2745,"1721,2424,539,377,2396,587,597,356,380,1210"
552,"2716,1127,1270,2013,2003,2000,2792,1196,1220,2717"
3693,"1196,2858,1270,1210,589,2028,2716,1198,260,296"
3841,"1350,1346,2118,1334,1674,2120,2121,3546,1994,1128"
2077,"1918,380,1777,587,333,104,344,1485,1517,2617"
1683,"2003,3524,2517,2717,2746,2469,1135,2145,1088,2375"
5801,"589,2916,1580,2571,2028,2628,480,1210,260,1270"
2870,"2858,1704,2908,3083,296,318,3006,2324,527,608"
4370,"2858,2396,318,296,527,1704,1265,2028,608,593"
3709,"2003,597,587,3255,2717,3253,1777,2134,3087,344"
3243,"1580,2628,480,648,2028,589,780,2571,3793,3623"
4678,"2858,2762,2997,3578,2028,2396,2716,1196,1210,3408"
4769,"1196,1200,2000,1240,3527,1270,2001,1210,1220,1374"
3965,"2490,2881,2688,3005,2763,2028,2605,2762,2826,3623"
547,"1196,1270,1210,260,589,1097,2628,1580,480,2028"
1362,"3793,3745,3354,2628,3863,3300,3624,589,3555,1544"
1495,"1566,2089,1032,783,1907,1688,48,588,1064,2092"
1613,"380,1918,1377,1370,10,780,367,2000,377,2001"
5522,"2248,1285,2791,2918,1968,1186,2243,2858,3424,296"
2251,"1252,3671,1278,1394,2716,3362,1258,1219,1270,1263"
2156,"1270,260,1097,1196,1073,1210,2174,2628,1,1580"
5955,"1270,1265,1580,367,357,2174,2406,2100,380,1197"
1473,"3366,2951,3654,2993,3062,2944,3639,3527,3519,2947"
2016,"969,1287,1196,924,1210,1198,1304,919,912,260"
4115,"2406,380,539,736,1210,1580,2006,648,552,2424"
917,"2858,2028,3578,1196,589,2762,110,527,593,260"
1721,"2082,1021,586,355,2953,374,19,317,520,588"
4217,"2028,2762,2858,110,1580,377,380,480,356,3623"
5785,"2858,2028,2762,593,3176,318,110,1721,1393,2396"
3582,"329,1373,2105,316,1376,2094,2054,780,2393,1210"
550,"329,1580,1356,316,2105,1391,780,924,1372,2094"
948,"1253,750,1301,924,1196,260,1019,541,1270,2662"
3808,"2003,1135,2717,1645,3688,2517,1994,1663,3087,2134"
863,"1222,1240,3527,1196,589,1200,541,2916,2000,1214"
2996,"1918,380,2617,2002,736,1552,1580,165,780,1377"
744,"3527,1676,2916,1240,1580,3698,1374,1127,780,1200"
2771,"380,780,1370,733,377,2028,349,648,3256,2916"
3824,"3704,2021,3698,2968,3527,2641,2527,2288,2105,2405"
540,"2858,2762,1270,2028,296,2997,608,2571,589,1"
3771,"2288,2167,2901,3527,1690,611,3024,2617,1388,2322"
5504,"1374,2105,1376,1371,1210,329,3638,1373,1580,780"
4517,"597,587,3255,2321,1265,588,500,2683,1777,3253"
3072,"3260,58,265,515,357,1188,1172,2243,17,1296"
689,"3269,1584,329,2393,316,1356,1580,1372,780,539"
5872,"2028,3578,648,110,2490,3623,3793,2571,2858,2763"
5074,"3683,1213,1089,608,111,3424,2858,2289,50,296"
4957,"2003,2717,1407,588,2081,1517,364,3264,1377,3253"
1962,"1895,2694,1682,2572,1777,2541,2581,2710,2706,3273"
5689,"2858,1704,318,2028,296,1393,2396,110,527,2762"
3726,"1580,2628,780,1270,1676,1210,2916,1196,589,480"
4562,"2858,2395,2599,1265,2997,223,2396,2716,1923,1270"
3238,"1196,1193,2858,1225,1270,608,593,858,1097,912"
624,"1196,750,1225,858,541,1193,1097,260,924,1210"
245,"3527,1387,1214,1334,2662,1200,1129,1240,2528,2000"
2225,"2001,2000,1220,2406,3671,1304,1196,1394,2470,1663"
4858,"2858,3408,2762,3176,2028,3578,593,527,3160,1193"
2004,"1301,2021,329,1373,2311,2105,2034,1019,2528,2393"
5189,"1196,1270,260,2858,1210,924,1097,541,589,750"
5665,"2858,2028,593,2762,1196,608,589,1210,260,110"
4112,"2716,1278,2003,2657,1270,3671,2746,2174,2797,2791"
5073,"2858,1196,1270,1210,260,541,2028,1617,924,750"
95,"2858,2028,110,2396,296,2571,527,318,2762,593"
3013,"2080,1028,594,2087,3061,2078,914,2565,2015,1270"
1425,"588,364,551,594,586,595,1282,2096,783,3264"
3056,"1127,2916,2628,780,589,1580,2699,480,2490,2571"
1992,"2858,2706,2997,2700,2683,223,3948,3793,3481,3052"
5886,"2628,1580,2105,2916,1210,780,1196,2571,1270,1356"
563,"1301,2116,1274,2021,329,2140,2105,2034,1019,2046"
5178,"2369,2716,3543,2683,3671,2791,2770,2706,1394,2918"
1367,"1270,1265,1580,2174,1,1196,356,2918,1210,3253"
4478,"3253,2918,1265,223,1270,1394,1923,2395,39,2791"
90,"2028,1580,2858,2571,733,6,377,2762,648,380"
2670,"1234,1294,3671,1225,912,3363,1304,1196,1394,1247"
971,"2916,1676,1215,589,3527,1690,780,2617,1544,2628"
5085,"1957,912,1247,1234,910,1225,1276,1304,1944,1084"
1137,"2858,3408,3176,3897,3798,3510,2762,3160,3753,3578"
838,"3354,3793,3745,3300,3593,2600,3863,3952,3510,3555"
3507,"1732,1729,1213,1089,50,16,6,608,1805,296"
39,"2858,2706,2683,2762,2694,3793,2710,2997,2700,2959"
5097,"2858,2997,2396,3408,2762,3176,2599,3578,2028,3160"
1398,"1252,908,912,1193,904,3435,1284,1267,2858,913"
3878,"1663,2000,2915,2352,3552,1220,3361,2371,2245,3448"
1943,"1089,441,1732,1060,2395,50,70,1500,1923,2700"
1142,"3273,2858,2694,2762,2683,2706,3081,588,3623,2572"
3847,"1580,380,2916,2617,589,1270,780,2628,367,3253"
3529,"2407,2528,2021,1376,3699,1374,1240,2527,1371,2872"
5329,"1674,1225,1956,1186,2243,1094,2716,2020,2858,1258"
4360,"1021,586,1367,2052,2142,2082,107,355,1588,239"
411,"2396,1959,2369,1081,3244,2716,1265,1957,2791,1307"
3829,"1834,562,2395,319,1885,2908,628,866,1594,45"
2391,"2858,260,589,1196,1214,1210,480,1270,2028,2762"
2921,"329,1676,2021,1301,2393,1372,316,2311,2105,1373"
4958,"1270,1148,1097,919,1282,594,750,34,924,745"
4962,"1674,1225,593,590,912,1721,1265,1094,318,1962"
2472,"2716,2858,593,608,2000,1968,2028,1196,1213,1259"
2111,"1193,2858,912,1230,1225,608,1265,593,1247,527"
528,"2671,597,339,1777,2424,3255,1569,539,587,588"
2931,"3793,3623,648,2028,110,3578,2628,2571,480,1580"
2703,"1252,3435,1267,3683,1248,1617,1179,3730,608,2186"
1671,"898,1077,3088,2300,1253,3504,1269,2407,3548,955"
5327,"2716,1270,1196,1127,2000,1210,1197,1220,2791,2987"
1100,"3397,3398,2134,1297,3087,1405,2249,3608,104,585"
3338,"2858,2396,1265,1270,1,1196,34,2716,1197,2791"
770,"1918,1580,367,380,1377,2002,2683,104,466,1270"
5339,"2628,2916,780,589,480,1580,1210,1676,3527,1240"
1247,"3354,3555,3753,3624,913,3510,3793,3932,3578,2670"
1941,"1327,2003,2716,1994,1345,1035,2902,2122,1982,1219"
46,"1981,1986,1976,1978,1980,1973,891,1969,1970,1971"
5333,"17,1680,222,1393,1183,1721,3259,2671,838,2125"
2206,"2858,1704,2396,318,296,1265,527,1784,34,2997"
2404,"2028,589,1580,2858,2571,110,480,1210,296,2628"
4505,"1674,3101,1994,593,454,3107,1092,1645,3505,2028"
5412,"2628,3793,480,1210,2571,1196,1580,589,260,1270"
4342,"3527,1222,2000,1240,1200,2716,1220,1196,3704,3698"
5271,"1094,17,2396,1183,1674,265,608,2020,318,296"
655,"1172,994,2289,58,3108,357,1188,3060,265,1966"
1775,"2858,1196,608,1193,2028,858,593,260,1617,1210"
2916,"1966,3521,2064,1172,125,2973,1279,2395,2289,1649"
4946,"912,898,899,945,951,904,919,3435,1269,2300"
4497,"968,2901,2288,1350,2664,3016,1214,2160,2527,1334"
1135,"1301,2021,329,1372,1676,2311,2393,1356,1374,1274"
48,"1580,780,380,2012,2628,480,1210,588,368,552"
5042,"562,3108,34,39,1265,357,3253,778,1,235"
4734,"750,924,1252,913,541,1233,2019,260,1199,1204"
981,"2858,608,296,750,1270,1617,2997,1193,1148,1196"
271,"588,1,1270,1580,2628,1210,1196,364,1073,367"
1525,"1230,1148,2300,2858,3751,912,919,2973,1244,745"
1797,"1252,3435,904,912,908,1267,1212,1284,1193,2186"
881,"1391,780,2012,24,2699,1580,316,2094,173,2808"
2418,"2671,1777,2424,597,339,1569,3255,1265,357,539"
5798,"2858,1265,2028,2396,2716,1196,1270,593,2791,356"
5039,"6,628,3005,1892,1783,164,373,866,2912,3176"
212,"1265,2028,593,21,608,2000,296,1784,356,318"
2436,"1270,1265,2716,1580,3253,2858,1968,356,2791,2918"
5502,"2858,3176,2396,3160,25,2336,1617,2997,318,2908"
5837,"1918,1479,2002,1370,3256,292,165,1792,1608,380"
1181,"1304,1953,474,1204,858,1262,1263,1250,912,1090"
970,"2881,1792,2688,2490,2763,2058,1479,1608,3256,1616"
638,"2716,2791,1259,1270,2003,1196,1127,2174,1968,2455"
1194,"597,1393,1784,1704,2268,1271,11,3255,1777,1682"
1053,"3384,2490,913,2670,3005,2605,2881,2763,2013,2669"
3058,"1270,2858,1,1265,1196,2716,1210,1197,1580,2791"
351,"1196,2028,1210,480,2628,1580,1198,1197,110,589"
1544,"3793,2858,3354,3578,3175,3160,2628,2997,3751,3481"
4611,"1393,357,1704,1721,1183,1265,1682,17,2396,597"
4312,"70,1407,1645,2003,2710,1222,2513,2000,3527,145"
1543,"589,1580,480,2571,2028,2628,2916,648,2762,110"
5594,"2858,1193,912,908,1230,2396,1252,527,608,1225"
2231,"1234,1304,1294,1252,910,3504,3363,969,3334,1247"
860,"3917,1969,366,1970,1261,891,1976,3918,1973,1971"
30,"2858,3083,2997,2396,3160,2908,3481,2692,3751,1280"
601,"223,2395,441,2003,2700,1285,2716,1968,180,2710"
5910,"1296,265,58,515,2243,3260,17,2020,1172,2919"
4819,"2375,2003,3591,597,2420,2134,587,2717,3087,3388"
1571,"608,1213,296,2858,1617,593,2289,1179,318,1193"
331,"628,25,16,1466,1393,866,2268,1704,1834,3252"
4901,"1196,1240,1214,1200,1222,1387,1210,260,1270,2716"
2896,"3623,2683,2762,1580,2694,380,480,2490,2628,2699"
4401,"3435,1252,1248,1267,1212,1284,908,2019,1260,913"
3085,"2028,110,589,480,648,3578,2628,1210,2571,1196"
597,"2858,2710,2683,2762,2706,2997,2712,3081,3176,2716"
2689,"2858,1196,1270,2028,1210,1197,260,1198,2396,480"
633,"2858,3160,3298,3408,3176,2997,2908,2959,3481,2692"
934,"339,2424,2671,597,1888,11,539,7,1569,3255"
5209,"2028,593,858,608,110,527,318,1221,1213,1193"
4393,"2858,1265,2028,296,2762,2396,356,318,1580,1784"
5072,"1270,1580,1196,1210,260,2628,589,480,1240,1374"
192,"780,2916,2571,648,733,1580,1573,380,2628,2028"
4604,"1196,1270,2858,2716,1210,2028,1580,589,1197,1198"
446,"2858,2396,912,527,34,1193,318,593,2997,608"
3379,"2858,3176,3408,3298,3160,2997,2712,2908,2433,2706"
3180,"3087,344,2416,2134,2918,1663,2371,1476,3253,231"
494,"1021,1359,586,2953,2082,1367,1588,520,317,355"
5806,"2920,2731,3730,1041,3741,1244,1952,1719,3683,1179"
1800,"2028,2571,2628,648,1580,480,589,110,3793,457"
1292,"2858,3793,589,3578,2762,480,3481,260,3160,2710"
5576,"2628,1566,2081,1210,480,595,2080,48,1580,1196"
3677,"1644,1407,2710,2713,1969,1717,2719,1971,2120,1342"
5683,"380,377,1721,648,1393,2028,1580,356,587,110"
1015,"1094,2160,904,1258,1219,608,1674,593,903,2657"
1125,"1682,1721,1393,377,2762,3623,1704,2858,587,150"
1635,"1270,2174,2105,2968,610,1240,1196,3033,2193,3527"
5688,"2858,34,2396,1,1265,318,296,527,588,2028"
3456,"1676,2916,589,2628,1544,1215,480,3527,329,316"
3821,"1213,3683,2599,2858,2395,1089,2997,2318,608,3160"
3830,"3083,2908,2858,3160,2997,2599,2333,3408,3176,3481"
2237,"2243,1674,1271,1678,1124,3100,1246,597,3684,1225"
5788,"2717,2004,2003,1461,2134,333,70,104,3087,3208"
749,"1219,1345,1350,1258,2160,1994,1321,1387,1997,1982"
3259,"1210,1270,2028,2571,1196,480,260,2628,1580,1"
338,"648,377,2028,380,480,1580,736,1210,110,2006"
4605,"1678,3252,515,1183,3260,36,3100,300,1704,628"
3491,"2513,2003,2710,1994,1347,1974,1407,1258,3016,2517"
4054,"1387,2000,2871,3471,1222,1090,1220,3671,1674,1276"
4021,"3070,2662,1373,2105,2528,1301,1253,1019,3638,1376"
216,"3671,2469,2352,3363,1234,3507,1265,2918,3524,3361"
2478,"1252,912,904,1267,969,903,908,3334,1193,1084"
2764,"912,1252,919,904,1247,1193,608,923,1225,1234"
1793,"2028,110,377,2571,589,1580,318,593,480,457"
1928,"2028,1580,2858,2571,296,110,648,380,1265,377"
4048,"1021,362,1017,2059,1367,2142,2080,60,1022,552"
5111,"2739,3260,1186,2243,1958,1177,1956,2738,1124,1678"
727,"2396,2858,1265,357,1784,1307,17,34,1393,1704"
3271,"1674,2716,1124,1088,1246,3591,1968,1302,2100,1962"
3135,"1041,1719,3730,3083,1952,1179,3683,800,306,2731"
5478,"1580,2028,1210,480,2628,1196,356,110,1270,2858"
4012,"3793,2628,3745,480,3354,1580,3624,3578,3751,3555"
4287,"316,173,1676,329,3527,2808,2322,780,3697,379"
4096,"1196,1210,1198,1270,260,1240,1197,2716,2000,2987"
4856,"2858,1252,1248,908,1617,3683,1193,608,3435,904"
4810,"780,2628,1676,2916,1580,316,1544,589,480,3527"
1737,"2004,2617,2003,2717,2713,196,2699,1644,736,2421"
889,"928,2657,2396,541,1269,912,1188,2160,908,589"
1781,"1327,2455,968,2657,1214,1345,366,1997,1982,1971"
2219,"2858,1784,1393,1265,357,1704,11,597,3255,1721"
558,"912,1225,1247,1094,1193,527,2858,318,2396,593"
2681,"597,1777,3255,500,2081,2918,357,586,3253,1569"
4509,"2858,1196,1270,2716,260,1387,608,593,2028,1210"
2812,"1580,1265,1270,2858,356,2028,1196,1,1210,380"
3922,"3253,1517,104,1777,1923,1580,2700,2683,344,333"
1244,"648,1370,1580,733,377,780,380,6,2916,21"
4355,"1240,1200,1196,924,541,3527,589,1214,2916,260"
5394,"441,3033,1639,1285,1060,29,180,2005,1884,1732"
1284,"628,3176,3005,2707,1892,2688,2858,593,2762,2028"
5306,"587,539,597,2424,380,11,339,736,357,1265"
4697,"1566,1688,48,2394,783,2709,239,2089,2572,2888"
5542,"3730,3811,3467,3435,1267,3789,3334,1252,1212,3093"
1347,"3948,3897,3534,2858,3408,3481,3160,3512,3594,3751"
813,"1777,1923,2321,3253,39,1265,1517,223,3052,2858"
529,"2858,1193,2028,608,593,1196,858,912,1617,260"
2665,"1374,3671,2641,2011,2528,3527,3638,1220,1278,2407"
4411,"1210,1196,1198,1097,1197,1270,480,2396,2628,34"
2579,"1252,912,1193,904,1267,908,750,1304,1230,3435"
4210,"1676,329,316,2393,1831,173,1372,1037,1373,2105"
4064,"3471,1097,924,3671,1080,1278,919,1206,750,1270"
1836,"2289,2858,1213,608,2395,1179,296,1673,562,1885"
5947,"1301,2664,1334,2553,2554,2661,2901,2660,2288,1924"
1128,"1186,2076,1674,2243,1228,1225,3152,3019,1263,2020"
590,"2908,3083,3160,3556,3481,2858,3897,3317,2599,2333"
433,"1265,2396,2858,1270,356,357,2716,1,34,1307"
1998,"912,2396,899,919,920,914,1947,969,898,916"
377,"1196,2028,1210,858,1198,608,260,2858,1270,593"
1579,"296,1213,608,2028,50,318,2858,1673,1089,110"
3812,"589,1214,2916,1240,1200,260,3527,1196,1210,541"
2334,"932,914,2565,1957,916,902,920,1947,2424,915"
1116,"1288,1394,2791,2918,2064,1265,1230,1079,1285,1270"
3366,"3527,1240,1196,1200,1210,260,589,1214,1374,2916"
5762,"2080,2085,2081,2078,594,2087,1028,1030,1097,1022"
2088,"1301,1253,1019,2662,2527,2528,2363,2665,2009,2287"
2402,"1674,3699,2527,3704,2407,2402,2474,3505,1090,3527"
2504,"589,2916,2571,2028,1127,2762,1580,480,3527,2628"
4442,"969,1304,3035,3334,3037,1287,1204,1276,1294,1234"
5387,"1094,904,1219,919,912,903,593,17,2291,1674"
3272,"1608,736,590,349,1287,2001,3107,3256,1101,2000"
4656,"589,2028,1580,2916,2571,480,2858,2628,1210,2762"
4305,"2713,2710,2719,968,1644,3016,2901,1407,2428,3081"
2860,"3683,1179,2076,1186,2289,1252,3504,1674,3019,1228"
4738,"969,1304,1287,912,919,3035,1196,3334,1262,1204"
166,"1258,1097,778,1270,1407,32,1994,2003,2174,296"
5367,"1377,2717,153,2005,2253,1562,2617,2003,1918,2987"
4285,"552,1918,1359,1021,368,2406,2471,2001,380,2002"
