user_id,topk_items
1758,"562,1885,778,535,1834,2289,608,1095,1635,1213"
5480,"356,597,357,539,1265,2081,1569,587,2424,2671"
5605,"588,2081,364,2080,2078,1022,1029,1032,595,551"
4470,"2174,1270,1580,2716,1097,592,2797,356,1197,2000"
1503,"260,1196,1198,2858,1214,1210,589,1617,924,593"
556,"2080,1022,2087,1032,2081,2078,594,1028,2096,1029"
3218,"3811,1953,908,969,1252,1244,1230,1267,1233,1250"
5545,"1097,912,1197,1196,898,924,919,1230,750,904"
4823,"2858,2997,608,296,593,1198,1,527,1265,318"
2966,"1265,2858,356,357,2396,1,39,2997,1923,1784"
1015,"1094,1617,247,608,2020,3044,25,3418,58,111"
4539,"2858,1196,260,1193,912,1230,1198,858,1097,1250"
4048,"2080,1367,1022,2089,673,3034,1029,2123,1025,48"
2334,"914,898,1947,932,899,920,916,1959,3244,969"
5682,"2353,2490,733,165,1370,1687,3300,3623,1552,3409"
3985,"1041,2357,1719,523,308,3129,232,2171,2442,58"
123,"3101,457,593,858,474,161,2194,1674,3256,110"
5822,"1350,968,2664,1219,1214,2366,2288,1982,1387,1997"
5601,"1617,2858,593,608,527,1213,1193,296,858,50"
1897,"1172,1230,58,3083,1244,912,1537,2858,3504,1296"
1100,"2081,2014,3398,3397,585,3253,2134,586,588,2141"
5248,"898,2396,1307,357,916,955,3072,838,914,1265"
5009,"260,1196,1097,1198,1197,1210,1270,924,919,1214"
721,"1892,736,1597,1645,3257,1393,1608,587,377,2763"
553,"357,838,1777,1265,1923,39,1784,497,1569,339"
795,"357,838,2171,2997,17,1704,1188,25,2858,1923"
2634,"2858,1617,527,2997,608,1041,1213,3481,296,318"
107,"1953,3730,1252,1212,3334,1284,1204,3435,1267,969"
5441,"260,1196,1270,1198,1097,1210,589,1214,1197,480"
4250,"736,1597,494,349,3256,1918,1687,3257,1792,1801"
4204,"2858,1196,260,1214,1198,1210,858,2028,1387,1270"
3741,"1580,480,589,2571,2858,1210,2628,110,1196,260"
1928,"1580,2571,110,2858,2028,648,377,480,589,2762"
2244,"3753,3793,3578,2858,260,3751,3555,3755,3114,2028"
4089,"356,2858,1270,1968,2716,1259,3147,1923,589,593"
3051,"1580,589,2571,110,480,2858,2706,2628,1917,356"
3319,"1185,3735,3068,1084,3152,2130,3811,3037,1953,3201"
4058,"592,589,2115,2406,1580,2916,1196,1198,2000,2174"
1922,"1580,1270,1197,1196,1210,260,2571,589,1097,2916"
5262,"1270,1028,2858,2716,1304,2396,969,1097,1959,912"
4140,"592,2115,2470,2002,736,2001,2406,2000,3256,349"
102,"2858,2762,2396,3408,2997,1617,3578,2599,3176,2987"
4347,"2858,2762,1923,2997,356,1784,2706,2959,1265,223"
864,"1244,3435,1248,1230,1247,908,922,1212,1617,3134"
5880,"1580,2571,21,1732,608,380,2916,1617,1197,589"
3773,"2174,1270,1394,2791,1968,1197,2918,1097,1079,1136"
4728,"2916,32,608,2571,589,3418,296,1196,1673,1213"
1203,"1617,2858,1704,3418,608,1584,1580,2571,480,2291"
1968,"2916,589,1617,2571,608,1214,1573,1653,32,260"
43,"2858,2762,2683,2706,2881,2355,3408,2997,3623,2028"
2471,"260,1196,1214,2858,1198,1270,1210,924,1097,1197"
5907,"1230,1244,912,2858,1617,908,1252,1247,1193,904"
2249,"2858,1580,480,3114,1270,2628,2355,589,356,1196"
5253,"912,969,904,3334,919,1207,924,1196,260,903"
4650,"2716,1968,356,2858,1198,592,2000,1270,589,2174"
3227,"2997,2858,2395,2599,1265,1923,223,2396,1777,3253"
2215,"6,1089,2916,1617,47,2571,50,1627,866,589"
4870,"1394,2352,1278,1294,1079,1234,858,2791,3361,3363"
2878,"914,969,899,2080,1947,594,919,1035,1028,1022"
3808,"2794,2746,2003,2470,2735,1135,2121,3087,2717,2134"
3065,"1265,2997,1923,1704,2858,357,1784,1777,1641,356"
2237,"509,2243,1958,357,1674,1962,2352,3684,2245,597"
5925,"919,912,1197,1097,1196,1282,899,1230,898,1947"
4964,"1617,608,1198,1213,541,924,2858,1196,296,2289"
3216,"1617,608,2858,1197,1210,2289,541,2997,1094,1270"
4225,"1041,1594,562,1719,308,1885,535,162,176,247"
3471,"589,3052,2959,1732,2395,1923,6,2502,2580,2571"
5569,"597,357,1569,339,708,500,1777,1265,2424,539"
241,"1617,260,541,2858,1196,1214,924,608,1210,593"
2959,"2858,2762,2683,2997,2706,2028,589,3081,2699,110"
3610,"2720,2087,594,3061,1022,2080,1032,673,2396,2096"
1065,"838,17,1680,2671,2171,265,357,222,339,1188"
3253,"1230,1244,2858,2997,912,1041,1247,1172,3083,2396"
3562,"587,1339,253,2145,2146,597,1968,1994,1923,356"
3129,"1968,2003,592,2470,2716,2746,3448,2000,2174,3552"
3501,"1617,912,2858,1230,1244,1247,908,527,1193,608"
1901,"260,1196,1198,1214,1097,924,1210,912,1387,1270"
504,"2288,1089,589,2455,1617,2858,1249,70,1214,50"
5178,"2716,2746,1270,1394,1079,3421,1294,1663,3552,3363"
5728,"2080,2088,2100,2081,2078,2746,2470,2134,500,2174"
2757,"1617,2858,908,1230,1244,1193,1252,2997,1248,858"
45,"838,357,1569,597,2424,339,708,2671,236,539"
4757,"2858,2997,2396,608,1617,527,912,318,593,1197"
1570,"1617,608,2858,593,1196,1210,1094,260,858,912"
5996,"736,356,2100,1196,2406,1270,592,2470,1101,2081"
1899,"1394,1234,1278,1294,2352,1084,1136,1230,1097,912"
2359,"2858,2762,2396,2997,3408,3176,2028,3578,318,1617"
3259,"1210,260,1196,2858,1197,2571,1198,2762,1580,480"
403,"2858,110,1580,356,2762,589,480,2028,2571,3578"
857,"912,1230,904,969,1252,908,903,1196,910,260"
3312,"3793,2858,2997,1580,3578,589,3481,3535,2571,3408"
5831,"2746,2100,2174,2406,3448,2716,2470,1097,2407,1088"
3208,"592,589,2115,2916,2000,2174,2001,1198,1580,1036"
1470,"3948,3793,3745,3513,3555,3753,3624,3863,3510,3755"
1498,"2858,1617,527,260,593,2028,608,1196,318,110"
2282,"1580,589,2571,480,2628,1544,1917,2916,780,1676"
5296,"2858,608,593,527,1196,1617,1270,912,356,1265"
1146,"1644,1407,1342,70,742,879,1717,382,1645,2026"
3309,"260,1270,2174,1197,1580,1210,1196,589,1097,1220"
4521,"2858,1097,260,1196,1197,1270,1210,1214,1198,2716"
6020,"1214,260,1196,1198,1387,1240,2916,589,1210,1200"
5015,"1197,1097,2406,2100,1294,1304,898,1196,1079,912"
4804,"2921,3769,3681,3735,2922,3430,3551,3767,3366,2288"
5312,"1197,1270,1097,1580,1196,2657,2406,2640,1240,2716"
2258,"1032,2081,1029,2080,1022,594,588,2078,2096,595"
5288,"2858,3481,3408,3006,527,3083,2997,3911,3897,1617"
4387,"595,1022,2081,2080,364,1029,1088,2100,48,596"
1884,"1253,924,969,750,912,260,3471,904,1252,2664"
1980,"2791,356,1569,1784,2291,2858,587,1270,597,1617"
272,"589,2706,70,2710,2490,1127,2571,2959,2699,2683"
5514,"2858,2694,2706,2683,3081,2762,2355,3623,3408,2881"
109,"1097,260,2080,1270,1197,1196,1376,1374,1375,1580"
2064,"1214,1252,924,1953,1219,858,3703,3471,1204,260"
1524,"2858,3793,3751,3578,1580,2997,3114,3408,3948,2355"
2153,"1580,589,2571,480,1,1270,2858,1197,1923,1265"
302,"1580,589,1127,2571,367,1270,3033,2723,480,1517"
1969,"588,2081,1196,260,1580,1,2571,2005,589,2174"
3821,"3481,2858,2997,3083,1041,1617,2692,246,3911,3160"
48,"588,1580,356,2081,2080,2006,595,736,1210,1"
5886,"260,1196,1580,1198,1197,1240,1097,1210,2406,2571"
3823,"1953,1233,1617,474,858,1221,3735,1084,1299,590"
5090,"1270,1196,1394,608,260,541,2858,1198,1097,1259"
4040,"2167,2916,3527,70,1215,1320,1676,1690,1407,196"
924,"2858,1617,608,593,1196,2396,527,1210,2997,260"
2222,"1307,597,2145,1968,2100,357,3591,1265,3526,2352"
3945,"2470,2100,2746,3448,1958,2407,3526,2406,2797,1088"
689,"3269,736,1801,539,2393,316,3479,329,1584,207"
3202,"356,110,1580,2006,2762,480,2858,2571,780,2628"
1883,"898,916,914,838,899,915,17,357,955,1296"
4051,"2858,608,1258,1198,1617,593,1196,260,2716,1387"
173,"3730,1248,1252,3683,1284,1212,1244,3435,1617,1952"
4700,"1097,260,1196,2080,1197,919,1210,1282,594,1019"
4183,"6,1573,474,47,70,2490,1407,2916,733,377"
1088,"2881,2006,914,2762,3408,318,919,2724,2763,2581"
3082,"1968,2918,3591,2145,3255,3526,356,1923,3552,1265"
1749,"246,2858,1248,3481,2997,919,3911,2064,162,3683"
5289,"969,910,3334,898,1230,750,1267,1256,1235,904"
1613,"589,367,2002,736,349,1580,153,356,2916,2628"
3505,"2858,2997,1617,3481,3083,1041,2599,2396,306,3897"
1321,"1394,2352,2739,3210,1186,1079,2243,3448,1958,2915"
5107,"1094,3418,3108,1188,2289,1172,265,1197,1617,608"
1617,"2858,3793,589,2571,480,3578,1580,2628,2762,3175"
543,"2735,153,2003,2717,1391,3698,70,3033,1377,1215"
2756,"260,589,1580,1198,2858,1196,1210,1270,480,2571"
3519,"1271,2145,585,1923,597,3591,2144,141,708,372"
225,"1089,1213,2858,1617,3683,1594,3481,2997,246,162"
3430,"2858,527,912,2997,608,1193,1207,1617,919,1230"
658,"2858,356,1265,1923,2997,1784,1968,2683,2706,1517"
1937,"1197,1394,1968,2174,1079,1265,1270,1097,1307,1198"
2810,"1688,588,48,364,595,2581,2394,2081,3114,2355"
4611,"1393,1704,11,356,17,2291,1680,1784,3418,1682"
5701,"260,1196,589,480,1210,1580,2571,2628,1198,1214"
2952,"2858,1617,2997,527,608,593,296,1193,912,318"
6002,"1953,1252,969,924,1250,858,1084,1204,912,1221"
1274,"1953,1284,1248,1267,3435,1212,1252,1204,3730,3334"
2299,"329,1676,316,1580,1372,2393,589,2916,2571,1917"
516,"260,1270,1374,1214,3175,1580,1127,2858,1376,589"
4626,"2858,608,593,1617,296,2028,527,1704,318,3418"
2793,"1198,858,110,1221,1196,592,1222,2916,1210,3448"
3091,"2858,608,1617,593,2762,1198,296,110,2028,589"
1191,"1212,3435,1248,1284,3134,2203,1252,2186,913,3730"
75,"1688,1033,2123,2089,1566,48,1592,2142,2092,673"
4147,"1214,1129,1374,3703,1200,2916,329,3527,2527,1356"
1246,"1580,480,589,2571,2628,260,3175,1676,1210,2916"
1112,"2858,3081,2355,2762,1580,3793,2571,1,2628,2997"
2789,"1580,2571,480,589,260,2916,2628,1210,1676,1196"
4161,"3764,3769,3654,3643,3753,3555,3755,3624,3300,3354"
4085,"1968,3408,3147,3844,2694,524,356,1923,3591,253"
1856,"1374,1301,1376,1372,1375,1253,2527,1019,3703,3702"
5578,"2858,2997,2762,260,1198,1196,589,608,2028,2716"
889,"2396,2858,1148,908,1617,951,3911,1094,3481,1248"
1004,"3033,1220,2735,2174,1580,592,2717,1377,367,153"
5021,"1019,1253,2527,1301,2363,1374,3702,1214,924,3703"
3592,"357,914,1307,1265,265,1393,3072,898,838,912"
3887,"3114,1148,1223,1,150,588,34,531,745,17"
698,"260,1214,541,589,1240,2916,480,2571,924,1196"
4346,"589,2858,1214,260,1198,2571,1196,541,1240,2762"
1227,"1041,2357,3083,306,2333,1719,1280,1734,334,3783"
910,"969,912,919,1196,920,1287,1947,914,899,3545"
1284,"6,47,1627,3623,3578,474,16,2490,3298,1466"
2220,"2858,260,2028,480,1210,110,2762,1196,1270,2997"
934,"539,2424,597,1784,3255,11,2671,1888,1569,339"
1698,"2064,162,1394,3424,2289,3019,1617,541,1288,111"
2506,"838,597,357,105,17,539,222,1569,1393,339"
1858,"595,1,588,3114,1196,1580,2081,260,1032,1033"
2063,"1405,3254,70,333,724,88,2335,1407,153,3052"
1727,"1294,260,1214,541,1374,1394,1220,1198,1965,1240"
3401,"2746,2003,2717,3552,2471,1220,2470,2423,2174,2657"
5278,"1580,2628,260,3175,480,1372,1374,2571,1210,1375"
3087,"539,587,339,2671,1393,2424,356,11,1721,2125"
5582,"898,969,3334,913,905,910,912,920,1230,904"
5922,"898,969,910,899,1256,905,912,3545,3334,1304"
1413,"1617,2858,3481,2692,608,3578,527,1248,1233,1213"
62,"1674,2352,2243,3684,2245,3685,2919,3101,1955,1084"
3956,"2858,110,2028,480,589,2762,260,1210,1580,1198"
752,"1673,1635,1120,2890,2959,3408,2395,3481,3535,223"
1057,"260,924,750,1214,1196,1374,1253,1210,1097,541"
3203,"2858,608,593,296,2997,527,1259,1213,1270,1617"
4041,"1215,2617,153,2723,442,3033,196,1676,589,2167"
2489,"2858,608,356,296,593,2997,110,1704,2028,1923"
2777,"585,1485,231,333,153,3107,2335,520,450,542"
3994,"1097,1196,1270,260,1197,1210,1198,919,1136,1580"
4886,"1127,260,589,2571,2858,1580,3175,480,2762,1214"
3474,"2858,2396,912,1617,2997,1247,1230,920,527,913"
1983,"1580,1210,260,1214,1198,589,1374,2628,1127,1197"
4549,"2719,1644,2713,2279,1717,742,2026,2617,2995,2722"
5259,"2858,3543,1952,1213,1617,527,1193,111,1244,608"
1172,"597,587,2671,356,1393,339,1569,11,1721,539"
1162,"912,1617,1193,527,1094,858,593,318,1247,608"
2600,"2858,3753,3578,2028,480,110,2762,527,3408,318"
1988,"357,1094,608,1617,912,1265,17,1704,1183,919"
1001,"3534,3565,3408,3298,2908,3160,3556,3179,2333,2599"
360,"1196,260,1097,1198,1210,1197,1270,2858,480,1580"
3389,"2916,589,3527,1676,1214,1240,2571,1580,260,2617"
855,"562,441,1449,1923,1060,585,2144,1285,1885,357"
3413,"2858,2997,527,1193,1230,608,1617,296,593,858"
659,"1962,2739,2352,1185,1958,3101,1704,1246,1961,1186"
10,"2080,1097,2081,1022,594,588,2078,1032,1029,1197"
3538,"608,47,1704,593,474,16,6,296,1617,3418"
2279,"2288,3836,2527,2921,3681,3769,3366,1953,3703,2944"
2192,"260,1127,589,1214,1198,1196,1580,2571,1240,2916"
1632,"924,750,260,1196,1394,541,1230,1198,1204,1097"
5341,"2746,2003,1135,3591,2463,2174,3552,3087,1079,2371"
3751,"920,2396,1210,969,1197,912,898,1196,914,17"
1546,"2858,589,608,110,356,2028,593,1580,480,2571"
80,"2858,356,2762,110,1580,480,1210,2028,2571,593"
1340,"2916,589,1573,1320,1917,1676,1690,316,1527,2571"
1965,"2858,2762,2997,2028,2396,527,1617,110,318,3408"
3378,"588,673,1580,2355,2081,153,2082,317,595,2141"
955,"3418,2916,608,1196,21,589,1094,1617,1584,1197"
594,"898,916,357,1307,3072,914,955,838,1947,1296"
4742,"1214,2916,589,2710,1127,2762,1219,3081,260,2858"
5973,"1372,1129,1215,2363,2288,1301,1374,1375,329,1690"
169,"260,1198,1196,1097,2858,589,608,919,1270,480"
1680,"1994,1971,2470,1982,1347,1298,2003,273,1089,1219"
546,"2858,551,2997,3175,1,1580,2396,588,2657,3114"
2909,"1214,589,1917,733,2617,1544,1370,1387,2944,736"
1152,"589,3793,1214,260,2628,3300,1544,480,2916,1215"
59,"898,1230,969,912,913,920,1244,908,904,1247"
4792,"2396,912,2858,920,969,898,1230,908,919,899"
5906,"2858,1196,608,593,1198,318,260,1617,1210,1197"
3755,"2858,912,2396,920,1230,1247,913,2997,908,1193"
4227,"592,2003,2717,3710,2115,2641,2406,1220,10,1373"
3031,"1923,1777,3253,2395,441,585,1968,3052,1500,2997"
5300,"2858,2997,1617,608,2289,527,1213,246,1244,1230"
1712,"2858,296,608,593,1617,318,527,110,1198,1213"
455,"912,2858,1230,2396,1196,1197,920,919,898,969"
5604,"2858,1617,608,527,593,2997,1193,1210,318,1198"
1433,"2617,1676,653,1544,546,1917,1580,329,1356,2628"
2144,"1644,3081,2710,2167,1407,2617,70,1215,589,2719"
4293,"1230,912,1244,923,1234,1235,1247,1193,1394,1225"
5085,"898,912,1230,1244,969,1084,1247,923,1304,920"
5070,"608,1394,296,3424,1222,1079,1968,1213,3418,1617"
86,"1566,595,588,48,1032,364,1022,3114,783,2080"
4430,"1268,1777,1923,372,1120,3261,708,45,1704,562"
4582,"260,1196,1210,924,1214,1198,541,1197,750,1097"
5914,"1617,608,2858,858,593,1193,1213,1214,50,1252"
175,"2858,2997,608,296,1265,1704,318,357,1394,593"
4482,"1674,2352,1962,1124,3448,590,858,2243,3101,1090"
4322,"3101,590,1674,593,318,356,2858,527,1196,1393"
4753,"2858,1196,912,260,1210,1193,527,919,858,924"
1717,"541,1617,750,1206,1199,924,1965,2858,3683,32"
2943,"1214,260,541,924,1196,750,1206,1198,1387,1210"
4829,"1580,260,480,2858,2571,1210,1270,1197,589,1196"
36,"2858,608,1198,2997,1617,593,589,296,1270,2571"
524,"16,1729,608,1213,6,296,1089,1617,293,593"
3831,"2858,2762,589,2571,1580,110,608,2028,480,593"
3970,"2571,589,2916,1580,733,1573,2858,780,480,110"
5998,"1704,2858,608,25,527,318,296,1393,593,2291"
5627,"1214,1387,1219,1240,1278,1994,1198,1258,592,2657"
2980,"2858,912,608,1617,527,318,1196,1193,593,858"
5670,"1580,2571,589,480,2858,2916,110,2762,2628,260"
3745,"2694,2581,2683,2706,2485,1513,2541,2572,2723,1911"
119,"2355,1688,3114,588,2394,1566,1033,48,1911,2709"
5557,"2858,608,1617,296,527,593,1193,1196,1198,260"
4983,"596,2078,1028,594,1029,2087,1282,1022,2080,2085"
1051,"585,1407,2918,1923,1644,587,2003,2081,724,3264"
4981,"265,1094,1296,17,1188,1041,912,1230,58,1247"
5459,"2694,2581,2335,1911,65,520,2485,2953,2798,2719"
1403,"260,480,1580,1210,1196,2628,1097,2571,3175,589"
5966,"2858,608,1704,296,2997,318,1617,527,1213,593"
3161,"2858,608,593,1196,1198,296,527,318,1197,1617"
4688,"2858,1196,1198,1197,1270,2716,1968,1097,1394,2997"
4473,"260,1196,1198,1387,924,541,1617,1097,608,1213"
4867,"2174,1197,1270,1394,1097,2797,260,1198,1196,1210"
4186,"260,1270,2657,1196,1580,1197,1097,589,1019,2174"
5754,"1265,1,3253,296,1517,1923,588,356,2997,1580"
5840,"357,597,1307,3255,2424,539,1265,2671,356,11"
585,"2858,3578,3793,480,2762,589,2571,2028,1617,1580"
1948,"589,2916,2571,480,1580,2628,780,110,1676,733"
4434,"2858,1270,2997,1210,1198,608,2028,593,356,1197"
2188,"441,1060,223,1923,3052,551,3253,2395,585,2997"
4609,"3033,1037,2641,253,2193,2640,3698,2916,353,1580"
2208,"2858,3481,2997,608,296,1923,2395,223,2959,3160"
5946,"2671,17,1393,2396,2724,1721,1680,838,357,1183"
157,"1198,1394,1197,1240,1210,608,1097,1196,1079,2289"
810,"260,2858,1196,1198,589,2028,1210,2571,608,480"
2928,"260,541,1214,924,1196,1206,1097,750,3471,1270"
3858,"914,1097,919,912,1196,2080,1947,1197,899,969"
1660,"1041,306,3083,308,1719,2318,2357,265,1280,2333"
2496,"1214,1019,2664,2366,1387,1219,2530,1334,2746,1375"
743,"2858,2997,2396,2599,3911,3751,3897,3481,1230,3408"
1694,"1197,1214,1210,260,1580,589,1196,2571,1198,1617"
139,"260,1214,1196,1387,1240,1198,2657,2968,541,1097"
5568,"2617,1676,329,1917,1037,1215,1831,2393,1391,2167"
1377,"153,1100,1918,368,2002,1917,788,435,736,2735"
3792,"589,2628,2028,3793,480,1210,1356,1196,110,1580"
3167,"260,541,2858,589,1214,1206,1270,2571,1617,480"
5402,"2858,1196,260,912,2396,1210,1097,2762,1198,318"
4797,"2671,2424,339,597,539,1569,2724,500,1888,588"
4122,"1580,589,2858,2571,2997,1270,480,260,608,1198"
1701,"2858,1704,318,2291,17,150,3176,2762,527,608"
5310,"3134,945,2937,947,2927,3334,905,3097,2940,898"
2654,"2858,2396,2997,1704,3176,17,2908,2762,2336,2599"
5351,"480,1580,1196,260,2858,1210,110,2628,2028,1270"
3017,"357,597,838,1569,1265,1923,1393,1777,440,1188"
4375,"2335,2003,587,1644,2002,585,3263,231,2794,1091"
5019,"1617,2858,1196,1193,858,260,912,527,608,1252"
3842,"1278,1219,2746,2109,3361,1294,1258,1994,1350,1394"
1150,"1952,492,1343,1834,2289,111,481,1641,562,1711"
3313,"260,589,2916,1214,2571,480,1240,924,1196,1580"
1141,"588,2396,2081,914,1947,2080,2355,899,2724,1"
5758,"260,1304,969,1198,1196,1210,912,1197,1097,919"
3605,"2858,2762,589,3578,2028,260,1214,2710,2997,593"
