user_id,gender,topk_items,topk_scores
5771,M,"1278,2746,2174,260,1097,1270,2968,1073,1196,2797","4.4833,4.4329,4.4132,4.3786,4.3518,4.2955,4.1859,4.1609,4.1113,4.1020"
3382,F,"2355,2724,3408,3948,2572,3751,3565,3752,3536,3753","5.0606,5.0431,5.0015,4.8888,4.8313,4.7827,4.7631,4.6883,4.6880,4.6813"
1147,M,"1248,3435,1212,1284,1260,3150,2351,3930,1178,2186","3.9776,3.8851,3.8764,3.7963,3.7651,3.7214,3.6606,3.6233,3.5887,3.5847"
3336,M,"2002,380,377,3256,1370,2000,474,165,2001,1036","3.4608,3.4384,3.4010,3.4001,3.3905,3.3585,3.3426,3.3057,3.2908,3.2332"
658,F,"2858,2706,356,1968,1265,2683,2716,2791,1784,1270","4.6630,4.4203,4.3790,4.2527,4.2484,4.2253,4.2052,4.1820,4.1440,4.1334"
4534,M,"2028,589,110,377,480,2916,733,1610,2353,2571","5.3216,5.2504,5.1589,5.1459,5.1367,5.0718,5.0509,5.0491,5.0110,5.0052"
5106,F,"588,34,1,364,356,2396,2355,595,2424,1265","5.2364,5.1607,5.0564,4.9894,4.9661,4.9451,4.9234,4.8708,4.8200,4.8153"
5643,F,"1674,1094,357,1247,2396,1234,3418,2067,1307,899","2.7496,2.6124,2.5817,2.5245,2.5146,2.5132,2.4779,2.4310,2.4197,2.4163"
5096,M,"2716,1270,2369,1079,1127,1259,3543,2000,2791,1394","3.8255,3.7613,3.5516,3.5324,3.4965,3.4344,3.3890,3.3825,3.3817,3.3632"
2777,M,"1895,1777,1888,1457,2002,231,88,450,3255,542","3.9228,3.8843,3.8570,3.7737,3.7735,3.7161,3.6484,3.5764,3.5624,3.5550"
5614,M,"32,3471,2455,2916,1097,1994,2716,1584,235,2657","3.0394,2.9625,2.9339,2.8581,2.8562,2.8358,2.8327,2.8239,2.8207,2.8174"
2560,F,"1704,1183,17,36,3260,34,25,1271,3100,318","4.0091,3.9750,3.8758,3.8404,3.7856,3.7679,3.7567,3.7456,3.7438,3.7043"
2840,M,"2353,733,1597,380,2058,377,292,1573,1918,1917","4.1619,3.9093,3.8419,3.8123,3.7761,3.7759,3.7742,3.7515,3.7161,3.6923"
4523,M,"780,2628,329,480,316,10,1372,2094,260,1210","3.6592,3.6408,3.5597,3.5511,3.5192,3.4722,3.4593,3.4508,3.4501,3.4380"
1117,M,"589,2571,1580,1265,1573,2916,377,296,593,380","2.9419,2.8488,2.8099,2.8000,2.7919,2.7600,2.7377,2.7245,2.6990,2.6636"
2899,M,"3033,2011,1580,3552,2012,3175,1391,2918,1270,2134","3.9123,3.8293,3.7685,3.7293,3.6200,3.6080,3.5897,3.5889,3.5632,3.5417"
1897,F,"1296,1041,1244,1172,3083,2396,1230,1225,2858,2333","3.6438,3.5787,3.5614,3.4095,3.3743,3.3370,3.3243,3.2889,3.2650,3.2282"
5018,F,"1247,1225,1084,1674,912,1231,2067,3735,1299,1207","4.9398,4.8952,4.8674,4.8569,4.7460,4.6992,4.6960,4.6871,4.6781,4.6736"
2334,F,"932,914,915,920,1947,899,2424,2396,597,902","4.2590,4.2372,4.2147,4.2116,4.1605,4.0836,4.0588,4.0547,4.0123,4.0049"
1791,M,"1617,50,1221,1252,608,858,111,1213,3683,2997","4.6233,4.5251,4.5126,4.3979,4.3741,4.3573,4.3412,4.3261,4.3229,4.3190"
3859,M,"2353,1917,1573,316,733,380,10,2002,1918,1597","5.3924,5.2900,5.2615,5.1898,5.1656,5.1642,5.1574,5.0846,5.0496,5.0431"
4064,M,"2968,3471,924,260,2105,1097,1206,2021,2528,750","2.1709,2.0948,2.0608,2.0017,1.9552,1.9379,1.9253,1.9042,1.8629,1.8625"
517,F,"597,539,1088,339,2081,357,11,3255,1888,1441","3.4308,3.2813,3.2316,3.1985,3.1784,3.1689,3.1429,3.1423,3.1235,3.1160"
3746,M,"2000,589,1222,1036,1196,110,260,2001,2028,3527","4.4726,4.4013,4.3422,4.2680,4.2205,4.1921,4.1607,4.1501,4.1441,4.1322"
1516,F,"1777,2706,1923,2683,380,223,104,3052,3253,2723","4.7647,4.7153,4.5054,4.4842,4.4355,4.4336,4.4184,4.4060,4.3759,4.3354"
3196,F,"2004,3264,1973,1971,2003,1032,588,2717,2005,3273","4.3364,4.2668,4.1513,4.1148,4.0445,4.0085,3.9994,3.9744,3.9459,3.8919"
2781,M,"2858,1617,2762,2997,260,858,593,1221,2028,50","4.5275,4.4689,4.1942,4.1922,4.1879,4.1408,4.1315,4.1246,4.1201,4.0870"
2628,F,"1186,25,1245,36,3100,1095,994,300,1956,1704","4.2821,4.2677,4.1851,4.1624,4.1417,4.0995,4.0136,3.9448,3.9225,3.9099"
3140,F,"1097,260,1210,1196,3471,2100,2657,1584,920,3479","3.4904,3.3461,3.2137,3.1860,3.1031,3.1021,3.0981,3.0968,3.0614,3.0590"
4425,M,"1271,1674,2100,1246,597,587,2716,2469,3418,357","2.4795,2.4245,2.4117,2.4094,2.3951,2.3899,2.3858,2.3843,2.3199,2.3184"
3635,M,"3334,910,898,969,930,1304,1944,950,945,912","4.9345,4.8059,4.8044,4.7194,4.6641,4.6328,4.6082,4.6043,4.5549,4.5491"
1015,M,"2289,1179,1094,235,593,247,1041,608,1673,2076","2.4675,2.3116,2.2544,2.2141,2.1976,2.1876,2.1802,2.1633,2.0997,2.0976"
4326,F,"475,1041,2442,3260,1683,36,25,3100,1704,1183","4.4704,4.4587,4.4170,4.4164,4.3783,4.3675,4.3541,4.3325,4.3234,4.3196"
5853,M,"1270,1196,1097,260,1210,924,1580,1197,3471,2657","4.3614,4.3094,4.2475,4.2410,4.2104,4.1408,4.0840,4.0040,3.9871,3.9630"
5765,M,"2916,1240,260,1374,1196,589,3527,1127,1200,2571","5.5498,5.4776,5.4723,5.4703,5.4374,5.3717,5.3463,5.2783,5.2671,5.2669"
5107,F,"357,1094,265,1188,2289,2396,3418,509,1183,272","3.3270,3.1666,3.1469,3.1439,3.1148,3.1051,3.0943,3.0348,3.0284,3.0250"
5268,F,"380,2406,377,2405,587,1197,2145,1101,353,2100","3.2870,3.1427,3.1342,3.0609,3.0396,2.9928,2.9737,2.9728,2.9626,2.9557"
5621,M,"2918,1968,2000,1259,1222,1394,1036,3448,1291,3361","3.1665,3.0757,3.0291,2.9684,2.9524,2.9405,2.8873,2.8872,2.8776,2.8422"
500,F,"588,594,595,364,2096,1028,1022,34,2081,1","5.1075,5.0572,4.9918,4.9560,4.8826,4.8714,4.8333,4.8292,4.8257,4.8241"
5000,M,"2000,1196,592,260,1210,1291,1097,1036,1387,1270","3.9678,3.8413,3.7890,3.7782,3.7769,3.7446,3.7414,3.6710,3.6550,3.6368"
5162,M,"589,1036,2916,2028,1196,1610,1240,110,260,3527","5.1191,5.1144,5.0726,4.9499,4.9150,4.9077,4.8770,4.8522,4.8476,4.8075"
3749,F,"1777,1265,39,2321,3255,1641,1923,1784,357,440","5.7031,5.3969,5.3331,5.2834,5.2715,5.2454,5.1961,5.1856,5.1765,5.1344"
3816,F,"2081,1028,2080,2100,2174,2406,1270,2470,1073,2918","4.3947,4.1781,4.1539,4.0139,4.0107,4.0103,3.8835,3.8785,3.8472,3.8220"
3821,M,"50,162,2599,2997,1089,2692,1213,3481,2318,223","3.2148,3.1615,3.1461,3.0786,3.0727,3.0673,3.0577,3.0419,3.0052,2.9535"
4734,M,"750,541,924,260,913,1196,1617,1252,1270,912","4.8705,4.6802,4.6304,4.6063,4.5613,4.4672,4.3911,4.3133,4.3031,4.2853"
979,M,"356,1198,2028,1210,3623,1580,480,110,648,1196","4.6747,4.5443,4.5254,4.4023,4.3643,4.3166,4.3124,4.3110,4.2807,4.2753"
2537,M,"1234,1394,3421,2791,2918,1079,3552,1294,2804,3363","3.7633,3.6937,3.6835,3.6695,3.6396,3.6205,3.6185,3.5955,3.5778,3.5365"
3825,M,"2000,2918,858,1259,1208,1394,592,1036,2791,1222","3.4357,3.3229,3.2685,3.2573,3.2411,3.2133,3.2063,3.2038,3.1676,3.1607"
811,M,"912,858,1617,1230,1221,260,908,1193,1252,608","5.7320,5.6109,5.5479,5.5166,5.4943,5.4604,5.3734,5.3222,5.3160,5.3068"
706,M,"1041,1187,3260,2442,308,994,36,475,515,1719","5.1175,4.8385,4.7132,4.7088,4.6754,4.6400,4.5825,4.5572,4.5536,4.5378"
853,M,"260,1210,2105,1196,1374,1198,1270,1291,2000,1197","4.7904,4.6703,4.6698,4.6457,4.6382,4.6168,4.5892,4.4603,4.4469,4.4456"
5181,M,"2683,2858,2706,3578,2762,2881,3623,3408,2605,2688","6.1733,6.1712,6.0713,6.0331,5.8930,5.8890,5.8646,5.7557,5.7476,5.7325"
3224,F,"1674,2243,2145,1186,2469,1307,357,2248,3072,509","2.2972,2.1401,2.1134,2.0736,2.0681,2.0652,2.0351,2.0289,1.9938,1.9897"
3609,F,"380,539,1777,377,587,2424,2671,339,356,11","4.9688,4.9188,4.9187,4.8446,4.8298,4.8014,4.7743,4.7615,4.7448,4.6692"
2026,M,"1253,1019,2662,1301,3035,2664,940,3334,3494,969","4.9328,4.5575,4.5197,4.4736,4.4717,4.4305,4.3982,4.3972,4.3795,4.2590"
3638,M,"1127,3578,2826,2699,3175,260,2858,2762,2997,2683","5.3307,5.0720,5.0247,5.0165,5.0135,4.9681,4.9532,4.9150,4.8164,4.8029"
1680,M,"2004,532,1339,724,273,1345,2455,1717,2456,2639","1.7380,1.6999,1.6553,1.6458,1.6392,1.6068,1.5914,1.5701,1.5623,1.5257"
5524,F,"2080,1947,1269,3061,899,898,914,1028,3549,3675","4.0509,3.9421,3.9213,3.8718,3.8223,3.8134,3.7685,3.7361,3.6963,3.6158"
4661,M,"2951,3654,2944,3366,1201,1233,3062,1262,1953,2947","5.7901,5.6749,5.5808,5.4575,5.4327,5.2303,5.2004,5.1651,5.0914,5.0674"
2418,F,"339,2424,2671,1569,1777,539,1888,3255,597,7","5.3709,5.3455,5.2532,5.2448,5.2204,5.2047,5.0265,4.9146,4.9011,4.8953"
195,M,"2571,1748,1653,1527,32,29,1921,329,1676,2628","2.4795,2.4233,2.2926,2.2820,2.2672,2.2567,2.2549,2.2385,2.2270,2.2269"
499,F,"1393,2396,11,1307,356,597,1674,1961,1721,1225","4.4965,4.4802,4.4546,4.4537,4.3653,4.3243,4.2547,4.2351,4.1821,4.1731"
4819,M,"3591,2146,2375,2145,1888,2469,2942,2262,2134,2420","3.0792,3.0042,2.9450,2.8043,2.7366,2.7294,2.7110,2.7034,2.6965,2.6895"
3988,F,"372,1441,1777,3255,708,1569,141,3591,2145,1895","4.2340,4.2233,4.1193,4.0341,3.9991,3.9180,3.8951,3.8890,3.8736,3.8663"
3108,M,"1953,1233,1221,858,3735,1084,2871,1299,1674,2028","4.9847,4.8958,4.8143,4.6330,4.5103,4.4657,4.4543,4.4412,4.4260,4.3955"
4644,M,"1617,2997,2599,2858,2396,2028,2762,608,593,3578","3.8891,3.7816,3.7433,3.7349,3.6129,3.4241,3.4039,3.3318,3.2973,3.2770"
2776,M,"231,3255,1784,597,1476,1777,587,2706,1704,356","4.1886,4.1816,4.1538,4.1311,4.1242,4.1142,4.0363,4.0045,3.9961,3.9956"
4906,M,"1617,2028,858,1221,1610,1213,1233,1953,608,457","5.3312,5.3106,5.1963,5.1948,5.0689,4.9914,4.9853,4.9847,4.9777,4.9560"
5763,F,"2289,357,1265,235,348,1094,608,1641,39,296","3.2346,3.1349,3.1105,3.0857,2.9872,2.9706,2.9543,2.9409,2.9324,2.9281"
2223,M,"2396,2028,356,1,2858,2355,2762,1580,480,3175","4.0701,4.0265,4.0189,3.9874,3.9774,3.9728,3.9682,3.9310,3.8769,3.8246"
5786,M,"2918,1265,1079,1394,1923,3253,1517,3361,357,1968","4.1096,3.9351,3.9152,3.8236,3.7011,3.6785,3.6374,3.6220,3.6212,3.6195"
1055,M,"2997,2858,2599,2396,3175,223,1617,2762,2683,1270","5.6099,5.5740,5.3464,5.2283,4.7306,4.6957,4.6482,4.6043,4.6031,4.5974"
3013,M,"1028,2080,1022,3061,2081,2087,2015,594,1029,2096","3.5688,3.5687,3.3754,3.3307,3.3134,3.2902,3.2700,3.2550,3.2200,3.2030"
3971,F,"1704,2858,1784,356,1265,1393,1777,587,3255,318","4.4099,4.2821,4.2519,4.2375,4.2287,4.1921,4.1858,4.1208,4.1100,4.0667"
278,M,"2901,1327,1986,1969,3017,1130,1984,1972,1975,1977","6.3047,6.2750,6.1923,6.1146,6.0486,6.0035,5.9963,5.9704,5.9338,5.9122"
2627,M,"1089,50,1213,1228,3683,1617,1221,1222,3362,111","4.3832,4.2209,4.1812,4.0515,4.0242,4.0074,3.8902,3.8712,3.8615,3.8549"
2913,F,"1041,994,2289,247,562,1172,235,3424,3067,2973","3.6841,3.6268,3.5919,3.5366,3.5362,3.4744,3.4646,3.4557,3.3781,3.3537"
5854,M,"2167,2617,1690,2719,1717,196,1407,2328,1644,2107","3.8087,3.5963,3.5946,3.5824,3.5719,3.5462,3.5084,3.4926,3.4888,3.4499"
1661,M,"2858,608,1617,593,296,527,318,1213,1704,36","5.3615,5.2189,5.1530,5.1400,5.0900,5.0352,4.9890,4.8749,4.8309,4.7968"
4344,M,"1345,3550,1350,2517,1321,2867,1298,2746,2968,2118","2.8227,2.7941,2.7721,2.6876,2.6726,2.5652,2.5415,2.5098,2.4947,2.4824"
4605,M,"3260,1183,515,25,1678,17,36,475,1041,800","4.2116,3.9902,3.8853,3.8211,3.7965,3.7958,3.7881,3.7478,3.7098,3.7055"
4271,M,"260,1196,1210,1270,1097,1198,858,2028,3471,2000","3.8785,3.8295,3.7225,3.6467,3.6312,3.5629,3.5177,3.4562,3.4334,3.4227"
1727,M,"3104,1220,2000,2001,2406,1079,1304,3552,1234,1663","3.6775,3.3253,3.2917,3.2497,3.2326,3.2003,3.1674,3.0727,3.0416,3.0288"
629,F,"2089,1032,2096,2092,783,1025,1033,709,2090,48","5.7660,5.5225,5.2599,5.2035,5.1927,5.1723,5.1472,5.0576,5.0396,5.0125"
2341,M,"2858,260,1270,1210,1196,480,2762,2997,1127,3175","5.5935,5.4626,5.3292,5.2037,5.1314,4.9388,4.9220,4.9042,4.8976,4.8842"
1962,F,"1895,724,1704,1644,1682,2329,3186,1888,805,2671","4.3944,4.1178,4.0902,4.0449,4.0431,3.9815,3.9785,3.9539,3.9534,3.9472"
529,M,"858,260,1221,1196,1617,1193,608,2028,593,527","6.4153,6.4075,6.2115,6.1947,6.1900,6.0187,5.9871,5.9242,5.8727,5.8710"
3391,M,"2134,3087,372,1285,1476,1297,3608,441,1257,2144","2.7886,2.7799,2.7343,2.6545,2.6498,2.6343,2.6098,2.5925,2.5863,2.5782"
5112,M,"1127,968,1200,541,2664,1374,260,913,1196,1214","4.3175,4.1365,3.9659,3.9223,3.8990,3.8508,3.8461,3.8339,3.8336,3.7805"
4881,M,"2858,2997,2396,2762,2599,1617,593,3408,3176,2959","5.7855,5.2472,4.9956,4.9096,4.8690,4.7302,4.7273,4.6645,4.6053,4.5895"
1088,F,"899,595,2396,1947,588,2028,364,34,928,2424","2.5391,2.4852,2.4147,2.3496,2.3198,2.3111,2.2948,2.2813,2.2505,2.2383"
1701,F,"2858,593,527,318,3408,2762,2908,1704,34,2028","3.9552,3.5633,3.5427,3.3763,3.3607,3.3453,3.3203,3.2586,3.2127,3.1865"
3292,F,"3035,3334,2067,1944,969,899,898,933,1226,1269","3.1181,3.0770,3.0762,3.0623,3.0586,2.9831,2.9821,2.8770,2.8684,2.8668"
1203,F,"1183,1584,1704,296,318,2858,608,3418,593,2028","3.2774,3.2642,3.2181,3.1875,3.1713,3.1646,3.1491,3.1402,3.1244,3.1230"
783,M,"1573,589,2167,112,2353,2571,1527,3793,2916,1676","4.6113,4.6086,4.6076,4.5748,4.5609,4.5049,4.4891,4.4869,4.4774,4.4636"
3716,M,"1918,2002,153,485,1377,466,733,380,1431,673","4.6956,4.6637,4.5948,4.3905,4.2838,4.2751,4.2606,4.1984,4.1859,4.1808"
2507,M,"235,2289,608,3108,562,357,1247,1230,1265,1188","2.5146,2.4695,2.3733,2.3541,2.3473,2.3318,2.3272,2.3263,2.3255,2.3218"
4633,M,"2089,48,1566,1688,1064,2142,2092,783,1032,239","6.0165,5.8648,5.8125,5.8043,5.5800,5.5132,5.5097,5.4829,5.2498,5.2485"
264,M,"2406,2000,2470,2405,1101,2407,2001,592,2100,3448","4.5026,4.4478,4.4300,4.4066,4.3248,4.2176,4.2067,4.2030,4.1862,4.1855"
4117,M,"2353,589,3623,733,2571,2916,3578,2028,1573,2762","5.2470,5.1638,5.1125,5.0242,4.9841,4.9728,4.9593,4.9088,4.8997,4.8986"
3293,M,"110,3578,480,3623,1210,589,3753,1127,2028,2858","3.3436,3.3194,3.2767,3.2661,3.2596,3.2429,3.2160,3.2135,3.1848,3.1625"
4337,M,"1997,3016,1219,2288,1345,1258,1350,1261,1407,1982","5.1842,5.1031,5.0761,5.0584,5.0493,5.0426,4.9555,4.9278,4.8900,4.8333"
4673,M,"1221,1233,2028,110,1196,858,260,1210,480,590","3.4618,3.4598,3.4407,3.4238,3.4097,3.3699,3.3097,3.3075,3.3051,3.2416"
4946,F,"899,3435,912,898,910,904,945,3334,920,919","5.4255,5.1625,5.1434,5.1096,5.0740,5.0008,4.9769,4.9369,4.9086,4.9052"
3194,M,"2858,2683,2706,3578,3623,2762,2997,3175,2694,2699","5.2980,5.2932,5.1502,5.1246,4.9673,4.9664,4.8510,4.8418,4.8024,4.7627"
3509,M,"2628,2571,588,589,480,1580,2,260,1676,3793","4.1728,4.0658,3.9899,3.9275,3.9085,3.8796,3.8480,3.8463,3.8331,3.8078"
1530,M,"1265,608,589,296,2571,2997,1394,1270,1196,1","4.5059,4.4281,4.3820,4.3813,4.3626,4.3148,4.2836,4.2727,4.2528,4.2449"
1778,M,"1918,2002,153,2353,380,1608,733,216,292,2042","3.9392,3.9289,3.7203,3.7188,3.7169,3.6863,3.5962,3.5885,3.5731,3.5373"
2067,M,"3334,1253,945,3035,969,3545,3061,905,1269,899","4.2001,4.1954,4.1794,4.1126,4.1035,4.0983,4.0947,4.0498,4.0449,4.0286"
331,M,"25,1729,628,1061,1393,1704,300,16,1213,2391","3.9364,3.7465,3.7414,3.7239,3.6744,3.6591,3.6583,3.6550,3.6200,3.6068"
1882,M,"260,1617,541,1196,750,858,1221,1270,2858,1252","4.4054,4.2177,4.2043,4.1845,4.1211,4.0945,4.0016,3.9994,3.9978,3.9313"
2559,M,"2571,589,2028,2762,480,1210,2916,1580,260,2628","6.6073,6.5822,6.5451,6.5304,6.4548,6.3475,6.3398,6.3363,6.2908,6.2067"
4909,F,"1270,1230,912,1097,260,1196,1304,1197,1210,1225","4.5264,4.3511,4.2463,4.1423,4.1197,4.0724,4.0698,4.0466,4.0147,3.9706"
5893,M,"1079,357,1394,2150,1265,348,2145,2108,1307,2926","4.8764,4.7223,4.7171,4.6612,4.5349,4.4956,4.4856,4.4749,4.4712,4.4285"
4732,M,"2916,1214,1200,1240,2167,1387,1320,3527,2288,2571","3.6548,3.3657,3.3545,3.3397,3.2908,3.2828,3.2806,3.2744,3.2617,3.2536"
1676,M,"2004,1717,2279,3264,588,3273,724,1407,1126,2617","3.7724,3.5444,3.4869,3.4679,3.4346,3.4253,3.4193,3.3447,3.3393,3.3060"
4021,M,"3070,2662,3638,1375,2528,1019,1373,1129,2105,1083","4.0208,3.9012,3.8204,3.7285,3.6853,3.6596,3.5276,3.5241,3.4855,3.4668"
2663,F,"356,1393,1265,2396,318,1704,2858,2028,1721,1","4.3733,4.3543,4.3182,4.3008,4.3005,4.2219,4.2025,4.1039,4.0987,4.0777"
3477,F,"932,899,898,915,914,916,838,1947,900,17","4.0587,3.9873,3.9682,3.9239,3.8890,3.8863,3.7918,3.7088,3.6891,3.6573"
