user_id,gender,topk_items,topk_scores
517,F,"539,34,597,500,1271,3105,11,1784,595,1088","3.2205,3.1806,3.1348,3.1261,3.1166,3.0609,3.0433,3.0351,3.0350,3.0257"
3746,M,"2000,2001,1196,480,589,1222,1198,110,1036,1240","4.0552,4.0514,3.9418,3.9029,3.8813,3.8318,3.8286,3.8118,3.7895,3.7437"
1516,F,"1777,1923,1517,153,2723,231,1485,380,2706,1580","5.1571,4.9082,4.9007,4.7785,4.7625,4.7551,4.7526,4.6611,4.6471,4.6374"
3196,F,"2003,2716,1973,3273,724,2123,2005,1032,2746,2141","4.8225,4.4720,4.4651,4.4232,4.4228,4.3508,4.3167,4.3008,4.2801,4.2699"
2781,M,"2858,593,1196,858,2762,527,1617,2997,111,2028","4.8071,4.4202,4.4171,4.3927,4.3130,4.3119,4.3020,4.2914,4.2894,4.2790"
2628,F,"36,25,1186,1245,3100,1704,1094,1095,1673,3105","4.6119,4.3861,4.3350,4.3217,4.3212,4.3180,4.1467,4.1436,4.1407,4.1162"
3140,F,"1097,1584,914,480,3479,1210,3269,1721,2100,2657","3.4533,3.3764,3.2601,3.2237,3.1944,3.1675,3.1581,3.0974,3.0891,3.0875"
4425,M,"2407,1097,1271,587,2100,1721,539,3471,597,357","2.7407,2.7016,2.6236,2.6039,2.5860,2.5692,2.5595,2.5566,2.5466,2.5058"
3635,M,"930,1944,3334,969,933,3467,1284,945,912,913","4.9641,4.6858,4.6648,4.6647,4.5029,4.4945,4.4874,4.4765,4.4675,4.4639"
1015,M,"1179,2160,1094,247,2291,608,2289,2657,1199,1219","2.4938,2.4489,2.4146,2.4092,2.3351,2.3327,2.2733,2.2713,2.2538,2.2522"
4326,F,"36,1704,1683,2357,58,17,1183,2442,1678,265","4.8415,4.7009,4.6757,4.6511,4.6416,4.6363,4.6271,4.5966,4.5909,4.5536"
5853,M,"924,1270,1097,2657,1196,1210,2407,260,3471,750","4.6636,4.6325,4.5631,4.5126,4.4665,4.4661,4.3603,4.3436,4.2932,4.2761"
5765,M,"2916,2105,2985,1240,1200,1527,1374,1196,589,1210","5.1386,5.0441,4.9933,4.9562,4.9139,4.8443,4.8396,4.8079,4.7677,4.7437"
5107,F,"357,1094,1183,1641,21,3418,2396,265,2289,3108","3.4787,3.3482,3.3320,3.3231,3.2966,3.2741,3.2735,3.2678,3.2596,3.2443"
5268,F,"2406,1101,2100,2405,2145,353,1197,380,587,357","3.6156,3.4049,3.3957,3.3446,3.3372,3.3196,3.3189,3.2962,3.2820,3.2532"
5621,M,"1196,2918,2174,1090,296,1968,2000,1198,608,1036","2.9499,2.9271,2.8916,2.8716,2.8703,2.8452,2.8408,2.8239,2.8180,2.8177"
500,F,"1282,1028,595,588,1029,1,34,2080,594,2078","5.1948,5.1396,4.9866,4.8724,4.8377,4.8086,4.8000,4.7959,4.7882,4.7864"
5000,M,"1097,1196,480,2406,1610,1210,1198,1291,1036,593","3.5330,3.5082,3.3733,3.3368,3.3268,3.3064,3.3058,3.2775,3.2772,3.2746"
5162,M,"733,349,110,1610,377,480,2916,1036,589,3256","5.1145,5.0778,5.0771,5.0731,5.0430,5.0409,5.0262,4.9946,4.9823,4.9736"
3749,F,"1923,1265,1777,1517,1641,2321,357,39,1784,2858","6.0465,6.0427,5.9069,5.8311,5.7719,5.7500,5.6932,5.6535,5.6023,5.5982"
3816,F,"1028,2080,2081,2174,2100,2078,1380,1073,2797,2470","4.1335,4.0970,4.0171,3.8705,3.8632,3.7058,3.6957,3.6557,3.6476,3.6402"
3821,M,"3556,2997,3481,3683,2599,1213,2858,1089,2692,50","3.2070,3.1533,3.1299,3.1093,3.0728,3.0719,3.0672,3.0237,2.9997,2.9885"
4734,M,"750,924,541,913,912,1214,260,1196,1252,2858","4.8388,4.7199,4.5314,4.4610,4.3504,4.3478,4.2789,4.2781,4.2599,4.2305"
979,M,"480,1198,648,1210,110,1196,380,260,1580,1","4.1552,4.0905,4.0238,3.9732,3.9609,3.9400,3.9241,3.9152,3.9137,3.9086"
2537,M,"1234,3421,3671,3363,910,1136,1394,2080,586,1259","3.8185,3.4732,3.4335,3.2990,3.2950,3.2781,3.2419,3.2397,3.2004,3.1802"
3825,M,"2000,1259,1208,2717,3671,3448,858,1136,1222,1198","3.3155,3.2768,3.2599,3.2063,3.1938,3.1548,3.1347,3.1050,3.0924,3.0781"
811,M,"912,858,2858,1230,1196,908,913,750,1193,1221","6.0439,5.7807,5.7519,5.7063,5.5244,5.5215,5.4810,5.4644,5.4635,5.4160"
706,M,"1719,1187,308,1041,2357,523,58,2442,36,1354","5.0199,4.9195,4.9080,4.8987,4.8027,4.7973,4.7630,4.7442,4.7180,4.6720"
853,M,"1375,2105,1210,1270,2529,2628,260,1356,1374,1580","5.1544,5.0968,5.0445,4.9903,4.9595,4.9244,4.9142,4.9013,4.8919,4.8841"
5181,M,"2881,2858,2762,2683,2396,2706,2763,3408,2724,3623","5.7538,5.7465,5.4391,5.4326,5.4039,5.3549,5.3296,5.3028,5.2871,5.2652"
3224,F,"1674,1094,3072,509,1186,2243,357,2716,593,1962","2.3348,2.1191,2.1167,2.0753,2.0682,2.0416,2.0005,1.9992,1.9872,1.9644"
3609,F,"539,2424,1777,1580,380,356,440,339,500,587","5.3704,5.3312,5.3149,5.2266,5.1438,5.0197,5.0185,5.0061,5.0039,5.0026"
2026,M,"1019,1253,2662,940,3061,969,3062,2664,3406,3035","4.9892,4.8627,4.6700,4.6436,4.5859,4.5527,4.4571,4.4256,4.4009,4.4003"
3638,M,"2826,3175,1127,3578,2762,2858,2987,260,1196,1210","5.6076,5.5647,5.4945,5.4470,5.4025,5.3707,5.3696,5.3054,5.2661,5.2548"
1680,M,"3770,2746,330,426,3840,532,2668,3708,2657,2117","1.6882,1.6277,1.6145,1.6030,1.5936,1.5754,1.5687,1.5482,1.5343,1.5296"
5524,F,"1269,2080,3061,914,1028,1947,899,898,1035,933","4.3532,4.1270,4.1178,4.1111,4.0523,3.9665,3.9430,3.8743,3.8269,3.8171"
4661,M,"3654,2951,3062,3366,2944,1201,1262,2947,1200,1953","6.1262,5.6855,5.6171,5.6033,5.5457,5.3398,5.2870,5.2331,5.1669,5.1219"
2418,F,"1777,539,500,2424,339,1569,2671,7,440,708","5.8255,5.6522,5.5695,5.5649,5.5507,5.4383,5.4276,5.3297,5.3173,5.3122"
195,M,"3000,2628,1274,32,29,480,329,1909,2571,1676","2.4354,2.4042,2.3982,2.3391,2.3229,2.2851,2.2376,2.2294,2.2287,2.1902"
499,F,"1393,1721,539,597,1962,1183,593,2396,590,11","5.1342,4.9318,4.7589,4.7353,4.6861,4.6796,4.6695,4.6278,4.6222,4.6034"
4819,M,"3591,2145,2375,2942,2003,597,2146,587,1888,1135","3.0922,3.0297,2.9684,2.9043,2.8990,2.8881,2.8858,2.8694,2.8284,2.7680"
3988,F,"1777,708,1569,372,500,1485,1042,141,3255,597","4.8261,4.5520,4.4841,4.4632,4.4606,4.3414,4.3237,4.3127,4.2968,4.2484"
3108,M,"1953,1233,590,858,349,1299,3256,1250,3467,3735","4.7060,4.4977,4.3802,4.3143,4.2778,4.2579,4.1582,4.1116,4.1029,4.0896"
4644,M,"2396,2858,1617,2997,2599,2028,2762,593,527,608","4.1068,4.0376,3.9209,3.8571,3.8350,3.7592,3.7179,3.6623,3.5333,3.5265"
2776,M,"1476,2416,1485,1923,3263,597,1784,231,3261,3255","4.6273,4.5897,4.3533,4.3281,4.3153,4.2921,4.2832,4.2276,4.2116,4.2103"
4906,M,"858,593,608,1953,1617,1610,2028,1233,457,296","5.4939,5.3324,5.2306,5.2174,5.1981,5.1712,5.1084,5.0984,5.0872,5.0495"
5763,F,"2289,34,348,235,357,608,1179,1094,296,1641","3.1107,3.0764,2.9594,2.9483,2.9445,2.9069,2.8781,2.8458,2.8129,2.8072"
2223,M,"1,2858,2355,1580,480,593,2762,3175,34,1721","4.3535,4.1967,4.1650,4.1637,4.1320,4.1164,4.1158,4.1095,4.0896,4.0600"
5786,M,"1923,2918,1265,1079,1517,357,3253,1394,2174,1500","4.1871,4.0502,4.0286,3.9865,3.9379,3.8223,3.8115,3.7984,3.7716,3.7501"
1055,M,"2858,2997,2396,3175,2599,1270,2716,3543,2762,913","5.8157,5.6082,5.4552,5.3048,5.2444,5.0725,5.0188,4.9542,4.8715,4.8479"
3013,M,"1028,2080,2015,3061,1014,1029,2087,2078,1022,1030","3.8528,3.7300,3.5763,3.5753,3.3386,3.2869,3.2614,3.2364,3.2051,3.1810"
3971,F,"1682,1393,1704,593,1639,318,2858,2291,608,1784","4.6222,4.5228,4.4702,4.3735,4.3634,4.3351,4.2933,4.2574,4.2418,4.2272"
278,M,"891,1986,2901,1970,1327,1130,1977,1984,1983,1971","6.6192,6.5221,6.3844,6.2697,6.2655,6.0855,6.0399,6.0281,6.0203,5.9993"
2627,M,"3683,1089,1213,1228,3362,3424,111,50,858,162","4.4200,4.4043,4.0631,4.0513,4.0007,3.9823,3.9670,3.9196,3.8803,3.7812"
2913,F,"1966,994,1041,2289,1172,1885,3067,1094,2064,1179","3.6503,3.6222,3.5972,3.5935,3.5850,3.5801,3.5690,3.5426,3.5221,3.5105"
5854,M,"2617,2107,2167,1717,799,1644,2004,724,196,1690","3.8917,3.8085,3.8004,3.7609,3.7008,3.6740,3.6649,3.6348,3.6329,3.6247"
1661,M,"2858,593,608,527,318,296,1704,1617,36,1094","5.3938,5.1975,5.1457,5.0228,5.0215,4.9416,4.9226,4.9071,4.8329,4.7046"
4344,M,"1130,1350,1321,1345,3550,2867,1298,2746,2657,2644","3.0165,2.9181,2.8625,2.8311,2.8268,2.6656,2.5996,2.5665,2.5560,2.5521"
4605,M,"1183,3260,36,1678,3100,515,58,17,1633,1704","4.2208,4.1548,4.0867,4.0752,4.0533,3.9855,3.9160,3.9009,3.8910,3.8759"
4271,M,"1196,1097,924,1210,3471,260,1198,1374,2640,1270","3.4262,3.3966,3.2797,3.2709,3.2469,3.2446,3.2348,3.1795,3.1493,3.1285"
1727,M,"3104,2110,1220,3552,1079,2001,2406,1304,3703,2000","3.9860,3.4594,3.3997,3.3384,3.3285,3.2810,3.2492,3.2254,3.2234,3.2178"
629,F,"2089,1032,1025,1023,2123,783,1029,2092,3776,709","5.6277,5.4396,5.2553,5.2443,5.1418,5.1328,5.1220,5.1186,5.0611,5.0144"
2341,M,"2858,1270,1210,2716,260,3175,1196,480,2396,2987","5.1987,4.8858,4.8393,4.7957,4.7707,4.6849,4.6442,4.6220,4.6171,4.5691"
1962,F,"1895,724,1682,3186,2125,1393,2291,802,524,3176","4.3896,4.2797,4.2506,4.2444,4.2037,4.1833,4.1776,4.1437,4.1332,4.0932"
529,M,"858,1196,593,260,2858,1221,527,1193,912,111","6.7102,6.6486,6.3750,6.3595,6.2959,6.2362,6.2116,6.1512,6.1337,6.0959"
3391,M,"3087,2134,333,441,1060,3608,1476,1268,2794,180","2.8122,2.7420,2.6675,2.6590,2.6080,2.5871,2.5689,2.4937,2.4886,2.4774"
5112,M,"968,1214,1127,913,2288,1200,2664,541,2527,1240","4.1455,3.9774,3.9650,3.8911,3.8790,3.8379,3.8072,3.7678,3.7485,3.7119"
4881,M,"2858,2396,2997,2762,3176,3408,593,2599,527,2716","6.3757,5.6713,5.5973,5.5473,5.3608,5.3062,5.2430,5.1720,4.9835,4.9725"
1088,F,"928,595,2858,3176,899,593,908,912,903,364","2.7879,2.7549,2.7164,2.6348,2.6260,2.6227,2.5888,2.5862,2.5770,2.5727"
1701,F,"2858,318,593,527,2291,3176,36,2396,17,34","3.8826,3.5943,3.5906,3.5159,3.3142,3.2334,3.2288,3.2267,3.2263,3.2025"
3292,F,"933,1269,1944,3035,969,3334,898,2067,3451,3061","3.3832,3.2590,3.1597,3.1547,3.1377,3.1080,3.0850,3.0069,2.9995,2.9907"
1203,F,"1183,593,608,1584,2291,1704,318,2858,296,1094","3.3150,3.2141,3.2012,3.1687,3.1638,3.1527,3.1487,3.1471,3.1406,3.1372"
783,M,"112,2916,6,2353,3265,1527,733,2571,3793,589","4.7276,4.6598,4.5266,4.4100,4.3825,4.3792,4.3685,4.3631,4.3543,4.3510"
3716,M,"153,2002,1431,1918,733,1377,466,1391,673,780","5.0161,4.9465,4.8187,4.8032,4.6474,4.5847,4.5355,4.4532,4.3453,4.3402"
2507,M,"2289,2858,235,2064,34,1094,608,1704,3108,1148","2.7166,2.6996,2.6544,2.6536,2.6361,2.5708,2.5339,2.5334,2.5217,2.5150"
4633,M,"1566,2089,2142,2092,48,783,1064,1688,239,107","6.1460,6.1320,6.0761,5.8879,5.8761,5.7367,5.7269,5.6912,5.5853,5.5212"
264,M,"2406,2405,2001,2100,2470,1101,2407,2000,1220,1097","4.5331,4.3663,4.3374,4.3138,4.3076,4.2748,4.2000,4.1940,4.0735,4.0510"
4117,M,"3623,110,2571,2959,2353,589,733,377,3578,480","5.1090,5.0947,5.0374,5.0265,5.0189,5.0176,5.0131,5.0052,5.0000,4.9757"
3293,M,"110,480,3623,3753,3578,589,1210,1196,3147,1580","3.2692,3.2637,3.2415,3.1941,3.1933,3.0935,3.0403,3.0195,3.0124,3.0096"
4337,M,"2288,1350,2459,1327,1982,3016,1130,1258,1345,2901","5.3923,5.3545,5.3015,5.2212,5.1777,5.1291,5.0480,4.9628,4.9506,4.9343"
4673,M,"1196,110,858,1233,3753,480,3578,590,1198,260","3.6090,3.5196,3.4910,3.4781,3.3959,3.3215,3.3138,3.3012,3.2731,3.2724"
4946,F,"898,899,912,1269,945,914,951,969,904,919","5.1473,5.1377,5.0775,5.0697,4.9589,4.9092,4.9006,4.8568,4.8086,4.6461"
3194,M,"2858,2706,2881,2683,3408,3005,3623,2707,2762,3510","5.4622,5.2768,5.1672,5.1630,5.1190,5.0854,5.0319,5.0034,4.9884,4.9441"
3509,M,"2628,3438,2571,480,1580,1527,153,588,780,367","4.2715,4.2009,4.1661,4.0924,4.0472,4.0256,3.9921,3.9763,3.9683,3.9429"
1530,M,"1270,1196,296,2858,1265,2791,608,2571,1394,589","4.4806,4.3843,4.3391,4.3117,4.2770,4.2527,4.2492,4.2449,4.2370,4.1614"
1778,M,"1918,153,292,733,2002,165,380,19,95,2353","3.9888,3.9314,3.9246,3.9049,3.8800,3.8314,3.7959,3.7530,3.7316,3.7282"
2067,M,"1269,3035,3061,969,905,2946,898,947,3088,945","4.3784,4.3121,4.2557,4.2262,4.1700,4.0980,4.0954,4.0124,3.9919,3.9457"
331,M,"628,6,16,1466,2391,25,474,1704,2231,1183","3.8876,3.7602,3.7326,3.6685,3.6604,3.6548,3.6343,3.6152,3.5309,3.5054"
1882,M,"1196,260,2858,750,541,1210,1214,858,1270,2997","4.2868,4.2471,4.2399,4.1670,4.1647,4.0335,4.0287,4.0081,3.9793,3.9463"
2559,M,"480,2571,2628,2762,589,2028,1580,110,2916,2858","5.7437,5.7170,5.5874,5.5690,5.5463,5.5107,5.5085,5.4803,5.4579,5.4193"
4909,F,"1270,1197,1097,1196,1210,1230,2716,912,919,1307","4.5275,4.2202,4.1571,4.1361,4.0814,4.0568,4.0286,4.0064,3.9706,3.9607"
5893,M,"2150,1079,348,1394,357,2926,2750,2463,52,3526","5.0721,5.0455,4.9178,4.8682,4.8338,4.8117,4.8007,4.7279,4.7276,4.7265"
4732,M,"2916,2288,1214,1200,1240,2571,2617,2167,1527,1387","3.8999,3.6011,3.5520,3.4320,3.3893,3.3801,3.3785,3.3587,3.3481,3.3064"
1676,M,"724,1717,2279,3273,1644,799,588,1407,3438,2617","3.5570,3.4569,3.4190,3.3815,3.3582,3.3307,3.3283,3.3261,3.3209,3.3195"
4021,M,"3070,1019,2662,1375,2105,1373,3638,2110,1129,952","4.0477,3.9716,3.8515,3.8185,3.8111,3.7538,3.7370,3.5665,3.5191,3.5179"
2663,F,"1393,2396,2858,1721,539,1704,356,593,1265,357","4.5901,4.3812,4.3536,4.3516,4.3063,4.2954,4.2849,4.2618,4.2508,4.2223"
3477,F,"914,932,899,17,838,916,898,900,1947,357","4.4866,4.3456,4.2233,4.2047,4.1310,4.0552,4.0261,4.0200,3.9161,3.9078"
