user_id,gender,topk_items,topk_scores
3934,M,"435,3264,2012,543,588,2004,2011,2746,2502,586","3.3093,3.2665,3.2403,3.1348,3.1185,3.1169,3.0496,3.0323,2.9737,2.9667"
1938,F,"2089,1372,3034,2105,1032,1376,2628,1033,2087,329","3.9396,3.8961,3.8843,3.8773,3.8615,3.8385,3.8051,3.7775,3.7482,3.7424"
1266,M,"3911,3556,3897,3481,1282,3948,1673,3317,3751,3910","2.9673,2.7795,2.7500,2.5409,2.5192,2.4951,2.4802,2.4738,2.4656,2.4435"
1939,F,"750,541,260,589,1210,1196,480,924,1580,1284","3.2655,3.2156,3.1282,3.1278,3.0652,3.0465,3.0416,3.0214,3.0020,2.9702"
4821,M,"1246,2420,2145,2100,587,1961,2003,1393,2407,3448","4.1552,3.9174,3.8849,3.8167,3.7710,3.7552,3.7543,3.7505,3.7187,3.7046"
1837,M,"2985,780,32,2968,3527,1396,1222,1374,1909,2916","2.8509,2.7503,2.6834,2.6310,2.6025,2.5890,2.5877,2.5737,2.5286,2.5227"
4344,M,"1321,1350,1278,2746,2867,2003,1974,1394,1298,2366","3.0421,2.8528,2.8355,2.6992,2.5868,2.5624,2.5529,2.5409,2.5089,2.4905"
5812,F,"2145,2146,339,539,222,597,1393,1959,17,1290","3.0060,2.7389,2.7263,2.7206,2.7196,2.7033,2.6878,2.6750,2.6433,2.6053"
3726,M,"2628,780,1580,2571,1196,367,316,2916,1391,2011","5.5068,5.4665,5.3908,5.2733,5.2171,5.2059,5.1828,5.1723,5.1326,5.1281"
4029,F,"899,914,920,3545,1947,898,912,900,926,1207","3.9516,3.8920,3.6771,3.6476,3.6375,3.6259,3.5238,3.4808,3.4267,3.3703"
4418,F,"1244,2858,1230,1617,908,2396,912,898,608,2289","3.7914,3.6836,3.6532,3.6487,3.4657,3.4589,3.4353,3.4353,3.4202,3.4174"
5650,F,"2081,2096,594,2087,1022,2080,1032,1029,595,1033","3.5165,3.4832,3.4631,3.4298,3.4015,3.3420,3.3375,3.3341,3.3014,3.2539"
4265,M,"2080,2406,2087,2105,2081,2078,594,2405,1032,1375","5.3440,5.3170,5.2564,5.1770,5.1403,5.1189,5.0589,5.0460,5.0250,5.0145"
5015,M,"1304,969,2406,3448,2100,1307,1294,1265,1196,356","3.7919,3.7582,3.7301,3.6959,3.6586,3.6205,3.5585,3.5463,3.5289,3.5288"
4728,M,"1573,589,377,457,3418,2916,1339,1265,2291,1673","2.6630,2.6597,2.6487,2.6305,2.6276,2.6170,2.6107,2.5954,2.5846,2.5844"
880,M,"2628,1748,1320,2571,1690,196,589,3793,1653,1527","4.8877,4.7538,4.7198,4.7004,4.6886,4.6391,4.6179,4.5986,4.5872,4.5507"
746,F,"1573,2353,2571,733,457,47,110,1754,6,2058","3.5527,3.5017,3.4455,3.4241,3.3982,3.3962,3.3700,3.3667,3.3509,3.3136"
2131,M,"2617,1407,253,2571,480,70,589,1690,1717,110","5.0232,4.8015,4.6123,4.5605,4.5553,4.4876,4.4851,4.4517,4.4345,4.4253"
1621,M,"2858,3578,3408,2997,3753,3623,2762,3793,3755,3510","6.6751,6.2375,6.0846,5.8919,5.7860,5.7798,5.7573,5.7240,5.6326,5.5092"
777,M,"153,2628,2012,780,520,586,380,1377,2094,648","3.6231,3.5278,3.4808,3.4176,3.3581,3.3497,3.3459,3.3321,3.3312,3.2476"
5930,F,"2396,1265,898,3114,2355,899,2858,1,34,588","3.0035,2.8537,2.7982,2.7250,2.6847,2.6821,2.6676,2.6651,2.6170,2.6106"
1269,F,"2858,2762,2997,2908,2336,3408,2599,2710,2712,2396","2.8050,2.6625,2.6325,2.4695,2.4623,2.4378,2.4128,2.3647,2.3412,2.3065"
3993,M,"223,2716,1215,70,2858,2700,2502,1517,3793,1261","4.6499,4.6269,4.5230,4.5210,4.4722,4.4026,4.3206,4.2762,4.2597,4.2510"
3647,M,"260,750,1196,541,1270,924,1210,1304,1214,1240","4.0619,4.0414,3.9416,3.9415,3.8130,3.8059,3.7391,3.6830,3.5755,3.5445"
4816,F,"1183,1393,593,3418,318,2268,1704,527,1721,608","3.4538,3.4350,3.4063,3.2205,3.2077,3.1838,3.1752,3.1456,3.1435,3.1342"
3643,M,"110,2571,377,457,2028,1580,780,2858,1573,2916","4.8870,4.8200,4.7994,4.7512,4.7213,4.7184,4.6912,4.6897,4.6697,4.6560"
3143,F,"2858,2396,1265,1784,34,1704,318,527,2997,593","3.8590,3.5765,3.3872,3.3593,3.3544,3.3096,3.2520,3.2382,3.2347,3.2004"
3795,F,"2858,3481,2997,2908,3083,2599,593,2396,3911,527","3.2842,2.8071,2.7967,2.6979,2.6615,2.6425,2.5877,2.5765,2.5356,2.5177"
3487,M,"2858,608,1617,593,527,318,50,1213,296,2997","5.4146,5.3483,5.3120,5.2549,5.1690,5.0912,5.0160,4.9039,4.8439,4.8198"
1298,M,"586,364,1097,595,588,590,1721,34,150,1682","2.4132,2.3916,2.3283,2.3242,2.2877,2.2767,2.2691,2.2623,2.2178,2.2067"
4085,F,"1393,2716,3408,1246,3147,1704,2420,1961,593,3623","2.9177,2.8674,2.7778,2.7590,2.7436,2.7417,2.7325,2.7217,2.7184,2.7096"
5492,M,"2694,2572,2706,2355,2683,2502,3623,2581,2723,2858","3.4530,3.3745,3.2227,3.1836,3.1753,3.1608,3.1240,3.0779,3.0543,3.0422"
3280,M,"1961,2716,2858,2918,2000,593,1517,2797,2683,1196","3.5690,3.5458,3.4021,3.3950,3.3741,3.3166,3.2949,3.2801,3.2541,3.2504"
1333,M,"541,1129,1201,1214,2944,2527,1953,2916,1200,589","3.7339,3.6708,3.6256,3.6243,3.6021,3.5495,3.5405,3.5322,3.5237,3.5202"
2926,F,"539,1784,1721,2424,356,11,2396,3255,1393,1265","3.7130,3.6376,3.5992,3.5551,3.5338,3.5105,3.5053,3.4951,3.4742,3.4527"
1151,M,"1580,589,2571,2916,1573,223,2858,457,1265,780","4.5732,4.4369,4.4199,4.3663,4.3602,4.3054,4.2874,4.2374,4.2276,4.2158"
593,F,"36,1704,2908,3148,3176,2336,2858,318,3006,593","3.5259,3.4222,3.3906,3.3791,3.3786,3.3533,3.3052,3.2958,3.2643,3.2551"
1410,M,"3930,1327,3926,1019,2454,3927,3928,3932,2455,2664","3.2981,3.2623,3.0786,3.0516,2.9969,2.9493,2.9440,2.9239,2.8814,2.8760"
2227,M,"589,593,2858,1196,1210,260,480,1617,110,527","6.3873,6.3050,6.2798,6.2494,6.2460,6.2211,6.2084,6.0813,6.0767,6.0756"
5871,F,"2858,527,593,318,2028,1617,2396,110,1210,608","3.5106,3.4309,3.4115,3.3105,3.2748,3.2287,3.2013,3.1512,3.1162,3.1139"
1327,M,"110,1196,2028,1210,480,356,2628,589,590,1610","3.9746,3.8167,3.7907,3.7814,3.7736,3.7701,3.6271,3.6208,3.5982,3.5715"
5367,M,"153,592,2717,1377,296,466,2616,165,1673,1562","2.6895,2.5191,2.4862,2.4549,2.3567,2.2703,2.2668,2.2637,2.2560,2.2522"
2962,M,"3435,1267,1252,1240,2288,1212,1573,2916,2664,3527","2.7211,2.5178,2.5021,2.4971,2.4887,2.4322,2.4157,2.4095,2.4062,2.3949"
4083,M,"933,3035,952,911,380,368,2110,1304,3334,3507","3.5119,3.3548,3.2799,3.2443,3.1755,3.1616,3.0867,3.0764,3.0558,2.9862"
5429,F,"318,1225,2858,1704,593,527,3100,608,1961,36","3.1219,3.0063,2.9990,2.9847,2.9557,2.8419,2.8193,2.8147,2.7798,2.7176"
1010,M,"785,1222,1213,1476,223,1089,2959,70,1732,1729","2.4633,2.4293,2.4200,2.3948,2.3508,2.3473,2.3458,2.3433,2.3380,2.3367"
5317,F,"17,1704,1393,2291,1246,2020,1307,25,1968,509","2.8645,2.8431,2.8399,2.8333,2.8190,2.7688,2.7610,2.7560,2.7364,2.7330"
6039,F,"899,594,2080,914,1947,898,2096,1028,1282,1029","3.6655,3.5576,3.4868,3.3395,3.3103,3.2643,3.2313,3.2200,3.1600,3.1472"
3771,M,"2288,1690,611,2525,1974,2901,2617,3024,3918,1389","5.7210,5.4944,5.4818,5.4176,5.3210,5.3001,5.2427,5.1420,5.0624,5.0130"
5866,F,"2858,2762,527,2683,2724,2716,318,2396,1911,593","2.2858,2.2746,2.1628,2.1519,2.1010,2.0445,2.0400,2.0378,1.9825,1.9799"
4107,F,"3033,2918,2011,2174,3608,1270,2985,1240,2406,2134","3.1999,3.1972,3.1905,3.1879,3.1365,3.1259,3.0346,3.0304,3.0120,3.0062"
1017,M,"1327,1345,1350,2644,1997,1982,1321,2160,1974,1983","4.8558,4.7931,4.7883,4.7847,4.7164,4.6011,4.4920,4.4740,4.4069,4.3952"
4780,M,"1252,1617,3730,908,3683,1179,1221,858,1233,1267","4.5777,4.4910,4.4550,4.4360,4.4085,4.3368,4.1864,4.1499,4.1352,4.1157"
1287,F,"3952,2858,3624,3897,3755,2769,3949,3747,3753,3578","2.8246,2.8033,2.7283,2.7094,2.6938,2.6544,2.6535,2.6228,2.6215,2.6171"
5131,F,"587,539,1265,377,1393,597,1721,11,356,357","3.5504,3.4591,3.4198,3.3834,3.3791,3.3192,3.3119,3.2965,3.2823,3.2715"
5370,M,"2858,2762,2710,3578,3005,1127,2605,2688,2881,2699","5.0101,4.9894,4.8422,4.7568,4.7146,4.6939,4.6283,4.6259,4.6162,4.5962"
2674,M,"3481,3083,2858,2997,2289,3067,3911,162,1175,2064","5.6606,5.5978,5.5645,5.4561,5.4292,5.1044,5.0792,5.0564,5.0380,5.0101"
424,M,"1258,2746,1994,1321,1219,1333,1982,1350,1997,1407","2.6650,2.5888,2.5524,2.5363,2.5108,2.5072,2.4755,2.4228,2.4056,2.3844"
1193,M,"2683,1777,2694,380,2502,2706,1923,1265,356,1784","4.8914,4.7252,4.7092,4.6431,4.6372,4.5982,4.5944,4.5155,4.4832,4.4626"
3312,F,"3948,3793,588,2858,3578,3785,2628,3751,3623,1517","2.8706,2.7906,2.7904,2.7368,2.7299,2.7271,2.7033,2.6833,2.5777,2.5560"
3430,F,"527,2858,608,1617,593,318,2396,912,3408,2997","3.0761,2.9975,2.9329,2.9004,2.8757,2.8643,2.8611,2.7043,2.6515,2.6494"
1101,M,"1196,541,1240,260,589,1270,1206,1200,2571,1210","3.5221,3.4933,3.4728,3.4523,3.4057,3.3909,3.3848,3.3741,3.3708,3.3643"
4007,M,"1127,780,2716,1917,2000,1196,2001,2628,3578,2699","3.3052,3.1768,3.1675,3.1620,3.1567,3.1509,3.0712,3.0512,3.0459,3.0402"
5458,F,"2858,2997,2599,608,2692,1617,3481,2396,593,1265","3.8708,3.7603,3.6193,3.5272,3.4788,3.4782,3.4717,3.4406,3.4181,3.4079"
4456,F,"1148,1223,34,595,3429,364,594,661,1188,745","4.4363,4.1009,4.0871,4.0269,3.9956,3.9549,3.8793,3.8771,3.8687,3.8634"
2001,M,"2710,3005,2688,2762,2858,2683,2433,3408,3176,2881","5.8778,5.7297,5.7092,5.6562,5.5890,5.4444,5.4401,5.3853,5.2764,5.2535"
945,M,"356,1721,1393,2396,1265,2724,2858,539,593,2762","5.2275,5.1878,5.0962,5.0449,4.9916,4.9474,4.9336,4.8674,4.8619,4.8044"
2063,M,"724,2004,1717,2026,333,70,1342,1407,19,88","2.8588,2.6398,2.5539,2.4670,2.4228,2.4216,2.4105,2.4069,2.4050,2.4037"
5443,M,"587,2100,2406,2407,597,377,380,2145,1580,356","3.6076,3.5689,3.4122,3.3953,3.3731,3.3552,3.2630,3.2438,3.2339,3.2166"
3072,M,"1307,1188,1265,357,58,497,1225,1172,2145,265","3.6492,3.6319,3.6148,3.5632,3.4690,3.4578,3.4308,3.4128,3.4002,3.3862"
1158,F,"2424,539,2125,2724,2671,1721,2396,17,356,1569","2.7834,2.7481,2.6620,2.6271,2.5854,2.5014,2.4671,2.4296,2.4268,2.4256"
3193,M,"3300,2722,2490,2672,3793,2428,70,2959,2600,2605","5.3538,5.1574,5.0188,4.9793,4.9021,4.8799,4.8644,4.8593,4.8152,4.7660"
639,M,"3494,1287,1210,590,2941,920,2015,969,1196,1017","4.2693,4.0823,4.0364,3.9909,3.9720,3.9437,3.9375,3.9158,3.9153,3.8969"
1444,F,"3408,2858,3512,3481,3751,3948,3510,3753,3755,3534","3.1112,2.9208,2.8068,2.7594,2.7483,2.7363,2.7042,2.6827,2.6587,2.6516"
4973,F,"1225,1096,1956,1960,1962,1231,1957,2312,1293,1185","2.9099,2.7722,2.7690,2.7510,2.7454,2.7430,2.7265,2.6549,2.6504,2.6195"
2024,M,"2918,1485,1923,104,2791,344,1517,3608,2321,231","4.5976,4.4925,4.4155,4.3738,4.3063,4.2917,4.2664,4.2629,4.2348,4.1935"
3729,M,"1213,318,608,593,457,527,296,2028,2268,3418","3.7081,3.5886,3.5673,3.5569,3.4869,3.4722,3.4661,3.3509,3.3444,3.3201"
4856,M,"1248,2858,3435,1212,908,1252,1617,2186,2997,912","4.7951,4.6706,4.6514,4.5616,4.4852,4.4159,4.3931,4.3880,4.3404,4.2597"
2225,M,"1220,1304,1294,2406,3039,2000,2918,3671,1196,1291","4.4228,4.3718,4.2938,4.2801,4.2717,4.2380,4.1579,4.0169,4.0100,4.0056"
5102,M,"2716,593,1196,2000,2858,608,1961,1210,527,1198","6.7191,6.6531,6.5820,6.4307,6.4138,6.3870,6.3245,6.2586,6.2468,6.2356"
3683,M,"1258,3424,1673,1089,2791,50,1252,1288,1222,2289","3.2789,3.0736,3.0337,2.9790,2.9739,2.9508,2.9420,2.9210,2.9157,2.9062"
2847,M,"2628,2858,2571,1580,480,588,260,1,110,3793","4.1519,4.0542,4.0462,3.9436,3.9178,3.8662,3.8368,3.7924,3.7720,3.7432"
3520,M,"3481,3897,3911,2858,2997,3948,2791,3556,3751,2599","4.6856,4.2582,4.1724,4.1574,4.0371,4.0258,3.8059,3.8047,3.7848,3.6806"
1794,M,"593,377,2268,474,1393,6,110,457,608,318","4.3940,4.3211,4.2059,4.1830,4.1551,4.1241,4.0996,4.0981,4.0688,4.0601"
5419,F,"1148,912,720,745,750,923,1136,3429,1223,919","2.9258,2.7383,2.6622,2.6506,2.5348,2.5272,2.5110,2.4835,2.4810,2.4723"
3570,M,"1244,2303,3504,3334,2130,3093,3789,3152,910,1284","4.6614,4.3242,4.2901,4.2802,4.2350,4.2037,4.1874,4.0881,4.0849,4.0577"
658,F,"1784,2858,2706,1517,344,2683,1265,588,2918,1923","2.2504,2.1936,2.1352,2.1159,2.1156,2.0988,2.0531,2.0514,2.0498,2.0467"
1209,M,"2000,1090,1994,2194,2474,3552,3448,1231,1222,2455","4.2430,4.2345,4.0559,4.0289,4.0243,3.9723,3.9686,3.9500,3.9212,3.9116"
2544,M,"908,912,1252,904,1230,1204,2019,1233,969,750","3.7482,3.6796,3.6754,3.5965,3.5771,3.5755,3.5523,3.5297,3.5211,3.5199"
801,F,"1094,593,608,1225,527,2020,1265,2858,318,1183","3.3641,3.2309,3.2126,3.1784,3.1320,3.1255,3.1250,3.1155,3.0809,3.0806"
117,M,"2288,2455,260,1214,1196,1374,1240,2628,2021,1210","3.9914,3.9831,3.9605,3.8250,3.7354,3.7345,3.6817,3.6506,3.6474,3.6267"
5306,F,"539,597,587,11,339,380,377,2424,736,1265","3.8113,3.5125,3.5011,3.4580,3.3474,3.2460,3.2381,3.2355,3.2261,3.2106"
3271,F,"2145,1674,2100,1961,3591,1962,2716,3448,1307,1088","3.1164,3.1148,3.0350,2.9303,2.9038,2.8941,2.8864,2.8647,2.8369,2.8124"
1155,M,"6,457,1370,2916,2278,1610,1573,780,733,2571","4.7667,4.7579,4.7517,4.7469,4.6059,4.5644,4.5567,4.5524,4.5411,4.4734"
4742,M,"1407,1645,1258,1997,1219,2160,50,2710,1214,1644","4.3257,3.9881,3.8404,3.8380,3.8109,3.8066,3.7691,3.7346,3.7012,3.6890"
5046,M,"3104,1222,3424,3039,1394,2000,2289,1213,1228,2194","3.2326,3.1279,3.0904,2.9891,2.9383,2.9020,2.8835,2.8430,2.8319,2.8250"
6040,M,"2064,3019,1300,2348,3424,1186,1225,2076,1172,3683","4.5328,4.4424,4.4012,4.3953,4.3792,4.3283,4.3152,4.2287,4.2118,4.1994"
4388,M,"349,3256,1370,1608,1610,733,1792,2002,1385,1552","4.5747,4.5366,4.4628,4.3531,4.3180,4.3163,4.2798,4.2756,4.2545,4.2161"
3833,M,"2571,2628,1580,457,589,1196,1210,480,2916,780","4.2922,4.2767,4.2753,4.2479,4.2151,4.1777,4.1055,4.0717,4.0664,4.0607"
1659,F,"3753,2858,480,110,2291,3409,1580,3510,3785,1721","2.6150,2.4168,2.3539,2.2909,2.2527,2.1911,2.0888,2.0817,2.0801,2.0760"
1643,M,"2160,3476,2288,1407,1617,1219,1214,1997,50,1240","4.3911,4.1710,4.1551,4.1336,3.9639,3.9590,3.9325,3.8943,3.8647,3.8538"
948,M,"750,924,541,1196,260,1304,1294,1270,1210,912","3.8499,3.7987,3.7004,3.5995,3.5546,3.4170,3.3693,3.3671,3.3072,3.2734"
63,M,"2858,2710,2683,2706,223,2997,2694,2770,3174,2712","5.5703,5.3897,5.3790,5.3285,5.3120,5.2101,5.1908,5.0843,5.0017,4.9987"
2403,M,"260,1196,589,480,1210,2571,1240,2628,2916,1214","5.8239,5.8071,5.7362,5.7311,5.6618,5.6517,5.6317,5.6042,5.4448,5.3885"
3159,F,"2858,2716,2997,223,2599,2706,2683,3174,2770,3408","4.3504,4.3409,4.2801,4.2010,4.0413,4.0381,3.9424,3.8927,3.8885,3.8694"
244,M,"2858,1265,593,2396,527,1210,356,608,1196,480","5.8226,5.5641,5.4825,5.4131,5.3617,5.3538,5.3410,5.2243,5.1759,5.1727"
1219,M,"780,2916,1573,733,316,648,1544,2571,442,2353","5.1036,5.0169,4.9756,4.9715,4.9540,4.9346,4.9330,4.8911,4.8769,4.8625"
246,F,"2081,588,1073,1270,594,3114,2096,2080,1032,2087","2.3436,2.3172,2.2773,2.2266,2.1897,2.1878,2.1835,2.1825,2.1634,2.1485"
2796,M,"2080,2657,2628,260,1282,480,594,588,1210,2571","3.6237,3.5982,3.5167,3.4849,3.4835,3.4739,3.4664,3.4366,3.4350,3.4168"
1097,M,"2858,110,648,2028,380,1580,3578,457,377,733","5.8920,5.8535,5.8323,5.7997,5.7109,5.6815,5.6748,5.6677,5.6629,5.6539"
934,F,"539,2424,2671,1569,11,597,339,7,236,2724","3.5498,3.4690,3.3392,3.2856,3.2128,3.1837,3.1604,3.0221,2.9807,2.9601"
5778,M,"1301,2021,541,1214,1240,2527,2664,924,1200,1374","5.5288,5.5198,5.5013,5.4210,5.4117,5.3754,5.3647,5.3487,5.3465,5.3174"
5954,M,"1321,1333,1350,2746,1345,1994,1974,2717,2367,1334","3.0887,3.0864,2.9747,2.7878,2.7820,2.6814,2.6543,2.6329,2.6265,2.6224"
88,F,"2858,1207,1230,858,3481,2997,908,608,1228,923","2.4780,2.4072,2.3862,2.3519,2.3384,2.3314,2.3288,2.3245,2.3207,2.2969"
2092,M,"1304,1294,3035,1234,910,1230,1254,3504,1244,3037","3.6510,3.6301,3.6009,3.4468,3.4330,3.3621,3.3288,3.3190,3.2720,3.2579"
533,M,"2000,3527,1036,1240,589,592,1222,1291,2001,2985","3.7104,3.6467,3.5927,3.5748,3.5519,3.5386,3.5263,3.5106,3.4675,3.4472"
2907,F,"19,344,1608,2716,586,368,2953,597,587,2012","2.7459,2.7306,2.6995,2.6921,2.6487,2.6446,2.6208,2.5972,2.5932,2.5496"
3929,M,"3698,2001,3527,3704,2985,2735,2403,2410,2402,2011","4.4208,4.1184,4.1150,4.1031,4.0986,4.0715,4.0350,4.0041,3.9819,3.9542"
2072,F,"933,920,932,914,1674,930,2206,1959,1086,928","3.6701,3.5170,3.5042,3.5021,3.3752,3.2380,3.2308,3.2001,3.1990,3.1370"
4472,F,"349,3257,1608,736,3256,1479,1610,377,1597,1721","3.9271,3.9081,3.7683,3.7618,3.7132,3.6818,3.5337,3.5160,3.4910,3.4726"
4238,M,"2717,2003,2000,1321,2410,2403,1974,2001,3039,2109","3.7505,3.5136,3.5034,3.4761,3.4744,3.4118,3.3768,3.3504,3.3455,3.3369"
1902,M,"1573,70,6,442,1527,165,2916,1676,2058,2334","4.9391,4.6703,4.6296,4.5477,4.5249,4.4990,4.4937,4.4839,4.4731,4.4620"
3792,M,"2628,1291,3082,1608,592,2115,2406,1198,1196,733","2.2947,2.2879,2.2661,2.2182,2.2177,2.1815,2.1719,2.1715,2.1647,2.1612"
4169,M,"3529,3546,1964,1286,1958,3251,2917,3379,490,2945","1.4938,1.4559,1.4042,1.4019,1.3928,1.3887,1.3761,1.3569,1.3546,1.3062"
3112,M,"2858,3751,1097,2396,1270,2716,1210,1197,260,3114","4.2228,3.9535,3.9375,3.9309,3.9308,3.8562,3.8436,3.8356,3.7975,3.7924"
429,M,"3578,2858,3753,3408,3623,3755,3793,2997,3510,3555","5.3652,5.3646,5.2968,5.2178,5.0427,5.0310,4.9683,4.9235,4.8518,4.8296"
1611,M,"1407,1258,1970,1994,1982,253,2617,1261,364,1717","3.2206,3.1891,3.1804,3.1385,3.1229,3.0887,3.0741,3.0632,3.0348,3.0329"
522,M,"2628,1196,260,1210,589,2571,1240,2916,480,780","7.3994,7.3931,7.3515,7.3276,7.2789,7.2645,7.2438,7.2389,7.1988,7.1076"
1150,F,"348,2289,3424,3422,1701,910,2243,2065,492,1057","2.0545,2.0304,1.9386,1.9359,1.9178,1.9154,1.8741,1.8702,1.8686,1.8651"
5536,M,"2268,454,593,1213,1343,22,377,1393,1092,608","3.3664,3.2778,3.2617,3.2360,3.2316,3.2144,3.2035,3.1864,3.1806,3.1753"
2378,M,"1777,231,2002,19,104,153,2335,216,1485,1918","4.7958,4.7354,4.7059,4.6750,4.5937,4.5916,4.5237,4.5028,4.5003,4.4910"
4725,M,"2406,2001,653,1917,2054,1210,3438,1359,673,1196","2.6796,2.6613,2.6524,2.6402,2.6201,2.6044,2.5996,2.5668,2.5503,2.5272"
3391,M,"2134,1297,3087,1476,2378,2144,2470,3254,1257,2794","2.7712,2.6431,2.6399,2.5897,2.5731,2.5330,2.5159,2.4939,2.4390,2.4354"
5026,M,"2881,2013,1127,2688,2605,2701,2724,2012,1608,2763","3.3527,3.2367,3.1136,3.0393,3.0326,3.0220,3.0141,2.9801,2.9758,2.9491"
4335,M,"832,1608,736,2001,587,2000,454,292,3257,1370","3.5587,3.5255,3.4934,3.4377,3.4107,3.4012,3.3986,3.3932,3.3860,3.3627"
6002,M,"1953,1299,1304,1204,1233,1084,1252,1221,858,1250","4.2308,4.1933,4.1787,4.1321,4.1200,4.0917,4.0868,4.0805,4.0792,4.0768"
2211,M,"969,1225,920,2067,1957,3037,3035,3363,3196,914","4.5837,4.5432,4.4281,4.4076,4.3218,4.3098,4.2748,4.2446,4.2328,4.1878"
5493,M,"2858,3317,2997,608,1784,1641,1923,1213,3481,1704","3.3853,3.3816,3.3663,3.3269,3.2977,3.2803,3.2781,3.2637,3.2616,3.1972"
5166,M,"1252,1617,2858,908,858,527,593,608,913,912","4.2821,4.1768,4.1022,4.0079,3.9607,3.9531,3.9098,3.8865,3.8578,3.8373"
2031,M,"2997,2858,2599,2396,223,2395,3481,913,3175,2716","4.5343,4.5074,4.2678,4.0834,4.0383,3.9268,3.8687,3.6370,3.6363,3.5855"
5699,M,"541,1270,1240,2716,2968,260,1127,1196,1214,589","4.3666,4.1830,4.1611,4.0867,4.0633,4.0609,4.0425,4.0217,3.9931,3.9882"
1106,M,"2455,2716,2791,260,1259,2657,1196,2011,1270,589","4.9736,4.6280,4.6132,4.5332,4.4477,4.4273,4.3428,4.3398,4.3291,4.3154"
1116,M,"2918,1394,1136,1265,2791,1079,1288,3608,2150,1278","5.6802,5.6304,5.4950,5.4688,5.4676,5.4488,5.3497,5.3097,5.2319,5.1957"
23,M,"541,1748,1199,1240,589,1214,2968,2985,2021,1206","4.4251,4.1606,4.0690,4.0211,3.9757,3.9368,3.9358,3.9206,3.9163,3.8959"
