user_id,gender,topk_items
00566879039fe36546a3a03fde584bdead22fbdc,M,"ab99a52c-f85a-4a40-98a0-791c37a91779,4a4ee089-93b1-4470-af9a-6ff575d32704,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,cc0b7089-c08d-4c10-b6b0-873582c17fd6,8bfac288-ccc5-448d-9573-c33ea2aa5c30,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,67f66c07-6e61-4026-ade5-7e782fad3a5d,084308bd-1654-436f-ba03-df6697104e19,9beb62b2-88db-4cea-801e-162cd344ee53,44cf61b8-5197-448a-b82b-cef6ee89fac5"
0056ccd136b6ad6fcf090e2f51afd5cca888e56f,M,"defbb62a-3f15-4107-a414-e81a64ab4b28,cd8955fb-21ac-459e-9e50-cbf844d927bf,013fa897-86db-41d3-8e9f-386c8a34f4e6,847d09f5-d204-443b-8dab-013ded15cac8,f6f2326f-6b25-4170-b89d-e235b25508e8,3f575ecd-627d-4f08-a89f-abd46d469c7e,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,36bfa85f-737b-41db-a8fc-b8825850ffc3,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,05755bf1-380c-487f-983f-d1a02401fa28"
0068f13b2a1654b6fafcf86b08617bd17b24fb1c,F,"a2118d09-5df0-4c84-8183-00c128f134aa,f07b0d13-ef03-4537-a5b4-9474e71a578f,8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0,122d63fc-8671-43e4-9752-34e846d62a9c,0103c1cc-4a09-4a5d-a344-56ad99a77193,e11051f9-0098-41aa-9edb-8dacd8f1c6b5,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,bc710bcf-8815-42cf-bad2-3f1d12246aeb,0ab49580-c84f-44d4-875f-d83760ea2cfe,88679ca2-2080-4cea-8669-41ab4b8d865d"
00790c939d8c7239706d4121e4d83d2ecc6f368f,F,"1138a764-2212-4d0a-b02d-0dc14df91e08,73e5e69d-3554-40d8-8516-00cb38737a1c,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,2c1828a2-e46b-4ade-a6e9-065ca265d679,8e68819d-71be-4e7d-b41d-f1df81b01d3f,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,164f0d73-1234-4e2c-8743-d77bf2191051,ac9a487a-d9d2-4f27-bb23-0f4686488345,f58f414d-3948-452c-9943-d1a67b52e9eb"
007ab8646d9fd9c2f563df4a7ada27adde49f436,M,"aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,cc197bad-dc9c-440d-a5b5-d52ba2e14234,f27ec8db-af05-4f36-916e-3d57f91ecf5e,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,79239441-bfd5-4981-a70c-55c3f15c1287,f59c5520-5f46-4d2c-b2c4-822eabf53419,8bfac288-ccc5-448d-9573-c33ea2aa5c30,4a4ee089-93b1-4470-af9a-6ff575d32704,47347cb8-ac34-4916-84b6-d85d4e5e5384,73e5e69d-3554-40d8-8516-00cb38737a1c"
0082ddbcc6cffa626224e27c444b1aa68854c062,M,"53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,9b58672a-e68e-4972-956e-a8985a165a1f,db403e3d-4753-45d6-8fcb-94db03e882e1,8974da95-e631-45aa-8fd7-aa0c2795f997,e6de1f3b-6484-491c-88dd-6d619f142abc,0627192d-4fed-4f4b-bad8-383bb42fa8fa,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,150e14bd-915d-4574-b574-f77dd7ea72ad,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,5b24fbab-c58f-4c37-a59d-ab232e2d98c4"
0087182c5fbeaaa49206d3486d30530410a15f85,M,"9320918d-5143-4846-bab8-7ad48ec17d58,0f1c6164-8ab1-4410-a788-358d63816154,584a85bc-5568-46a0-9646-5182d7d2cd11,7fe36010-433a-4bcf-8427-7a972670e56f,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,4ebed31c-4984-432c-8d78-0f08a4b169a2,9201609b-ff52-4a50-ba53-98b7b4b14cb8,67a01cd0-3ea3-4038-8e7e-4d2e8b990786,c6aab6f5-0548-4360-8f27-3218bb3e88ce,c994054f-ee24-420e-8d03-6a714282353f"
00934f408ebc94d75b0b6fe468a386f8c8afaced,M,"ca891d65-d9b0-4258-89f7-e6ba29d83767,f57e14e4-b030-467c-b202-539453f504ec,31745282-b1ea-4d62-939f-226b14d68e7c,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,7fa7fc04-1011-4876-8095-ecd232edea87,5b687684-ad34-4a9f-b425-0e7aa81fbd38,319b1175-ced9-438f-986b-9239c3edd92d,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,14962b84-c46a-490b-b6a0-ee69c78b2291,bdacc37b-8633-4bf8-9dd5-4662ee651aec"
009600f3a9e74af40740e8fa886558003c4d830f,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,ff6e677f-91dd-4986-a174-8db0474b1799,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a66999a7-ae5c-460e-ba94-1a01143ae847,79239441-bfd5-4981-a70c-55c3f15c1287,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,4e0e884d-099b-4ca9-bf4d-bcb31e739540,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,82eb8936-7bf6-4577-8320-a2639465206d,c7020c6d-cae9-4db3-92a7-e5c561cbad50"
009abc803b12b31198a2404ce9a3b813d0c05ea0,M,"c3aeb863-7b26-4388-94e8-5a240f2be21b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,72c536dc-7137-4477-a521-567eeb840fa8,a74b1b7f-71a5-4011-9441-d0b5e4122711,75167b8b-44e4-407b-9d35-effe87b223cf,561d854a-6a28-4aa7-8c99-323e6ce46c2a,e20747e7-55a4-452e-8766-7b985585082d,8dcd04e4-7695-4d80-bae9-1d7d680a38ef,8f92558c-2baa-4758-8c38-615519e9deda"
00a20307d775c4429229c20d094cecabcaee5f0c,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,4a4ee089-93b1-4470-af9a-6ff575d32704,056e4f3e-d505-4dad-8ec1-d04f521cbb56,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,8bfac288-ccc5-448d-9573-c33ea2aa5c30,e21857d5-3256-4547-afb3-4b6ded592596,34c63966-445c-4613-afe1-4f0e1e53ae9a,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,9beb62b2-88db-4cea-801e-162cd344ee53,ab99a52c-f85a-4a40-98a0-791c37a91779"
00a9ef59268bad2bd764cacfc39780009a1f7796,M,"4a4ee089-93b1-4470-af9a-6ff575d32704,f59c5520-5f46-4d2c-b2c4-822eabf53419,9c9f1380-2516-4fc9-a3e6-f9f61941d090,cc0b7089-c08d-4c10-b6b0-873582c17fd6,8bfac288-ccc5-448d-9573-c33ea2aa5c30,67f66c07-6e61-4026-ade5-7e782fad3a5d,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,44cf61b8-5197-448a-b82b-cef6ee89fac5,148ddea2-6839-4354-8e2c-5dfadf136b7f,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c"
00ad462f8346cf961a24a2898b018769725a836b,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,ff6e677f-91dd-4986-a174-8db0474b1799,056e4f3e-d505-4dad-8ec1-d04f521cbb56,8bfac288-ccc5-448d-9573-c33ea2aa5c30,f27ec8db-af05-4f36-916e-3d57f91ecf5e,4a4ee089-93b1-4470-af9a-6ff575d32704,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,34c63966-445c-4613-afe1-4f0e1e53ae9a,e21857d5-3256-4547-afb3-4b6ded592596,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a"
00c2b6e002762b580b37a013fc0a54b973e23a81,M,"816ba2e2-31da-4cb7-ace0-99546f6bd657,1626de1a-509a-413f-82de-a362a2fd14a3,7eb99a58-5ea9-4082-b176-bd990d406358,3d3fceda-d274-41f0-bac9-7516f6c872ba,b16fd684-831e-4128-8120-6626e76f88c6,961e5f55-cfe5-4605-965d-028a40242e7e,38e4df82-6079-42f8-91fa-904e0fecf78f,e4e79264-c1ec-490c-b823-b2918204cd4f,80c1b7c9-a4de-4a47-9fdb-e85e48d35061,c29f4522-f710-4bb5-a06b-d436fcc3b2fd"
00cd678365725be7c70e6982a93e1628f21e8089,M,"9c9f1380-2516-4fc9-a3e6-f9f61941d090,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,95e1ead9-4d31-4808-a7ac-32c3614c116b,67f66c07-6e61-4026-ade5-7e782fad3a5d,44cf61b8-5197-448a-b82b-cef6ee89fac5,148ddea2-6839-4354-8e2c-5dfadf136b7f,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,847e8284-8582-4b0e-9c26-b042a4f49e57"
00d9ff8aa26470cdbf255a996bda9ef22b9d3501,F,"31745282-b1ea-4d62-939f-226b14d68e7c,f57e14e4-b030-467c-b202-539453f504ec,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,a466c2a2-6517-42fb-a160-1087c3bafd9f,cc0b7089-c08d-4c10-b6b0-873582c17fd6,00a9f935-ba93-4fc8-a33a-993abe9c936b,c17f08f4-2542-46fb-97f3-3202d60c225a,319b1175-ced9-438f-986b-9239c3edd92d,788ad31c-bf0c-4a31-83f8-b8b130d79c76"
00e90807acd4c76c1b16c0b6e989e942fda4cfe2,M,"f59c5520-5f46-4d2c-b2c4-822eabf53419,cc197bad-dc9c-440d-a5b5-d52ba2e14234,f07b0d13-ef03-4537-a5b4-9474e71a578f,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,a2118d09-5df0-4c84-8183-00c128f134aa,bc710bcf-8815-42cf-bad2-3f1d12246aeb,0103c1cc-4a09-4a5d-a344-56ad99a77193,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,d7ac3cc7-0d65-476b-9b81-d3e872672a2f"
00e91fb9e3c9e054ef185521d8cc975e05ad2567,M,"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,cc0b7089-c08d-4c10-b6b0-873582c17fd6,8bfac288-ccc5-448d-9573-c33ea2aa5c30,b2d122f9-eadb-4930-a196-8f221eeb0c66,66c662b6-6e2f-4930-8610-912e24c63ed1,148ddea2-6839-4354-8e2c-5dfadf136b7f,23a03e33-a603-404e-bcbf-2c00159d7067,eeb1195b-f213-4ce1-b28c-8565211f8e43,85af0709-95db-4fbc-801a-120e9f4766d0,31745282-b1ea-4d62-939f-226b14d68e7c"
00ee00a7ee85b4e297c82f606c7ebaa54ceecbb7,M,"79239441-bfd5-4981-a70c-55c3f15c1287,d84c4e93-9c5f-45ab-a4ba-bd79d037eb31,7944ed53-2a58-4035-9b93-140a71e41c34,4967c0a1-b9f3-465e-8440-4598fd9fc33c,985c709c-7771-4de3-9024-7bda29ebe3f9,db4624cf-0e44-481e-a9dc-2142b833ec2f,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,23d9d74d-c95e-46a6-be26-a6075c49747a,611700cf-27f0-4dc9-ae80-c513a767853e,4dbeae7a-6906-4d85-95df-2b51b4a5d113"
00f875fd083a5746f6d669f2538aa3a59de23ad8,F,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,70248960-cb53-4ea4-943a-edb18f7d336f,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,4e0e884d-099b-4ca9-bf4d-bcb31e739540,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,82eb8936-7bf6-4577-8320-a2639465206d,a66999a7-ae5c-460e-ba94-1a01143ae847"
00f8fed24787ff959d271429fcb6f08676f01458,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,f22942a1-6f70-4f48-866e-238cb2308fbd,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,14b22b4b-06d5-4b82-8284-29d29b58945f,9beb62b2-88db-4cea-801e-162cd344ee53,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,efa2c11a-1a35-4b60-bc1b-66d37de88511,4a4ee089-93b1-4470-af9a-6ff575d32704"
00f94c4f7718d86a7bbc7b18107233b9009b70c0,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ff6e677f-91dd-4986-a174-8db0474b1799,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,985c709c-7771-4de3-9024-7bda29ebe3f9,79239441-bfd5-4981-a70c-55c3f15c1287,1de93a63-3a9f-443a-ba8a-a43b5fe0121e,f27ec8db-af05-4f36-916e-3d57f91ecf5e,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,14b22b4b-06d5-4b82-8284-29d29b58945f"
00f9e7b0462685f293dc09c28a5efdc971095409,M,"dabaab7a-e807-435e-b2d7-1403fcdc0671,a29ae051-283b-4703-be3d-2accfa3a75a2,df0a1dad-f15b-4e4c-9f47-60cfca58a255,93585c1b-ec0f-4d47-9cae-bd8ebcc52e9f,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84,ca1ca0e3-8506-40b4-ac29-dbfb60c5a0bd,c5a016d4-567e-4698-96a2-af134adb8395,77215d1d-9d7e-443d-9f1e-da34e1e3d6e4,3bc5424f-aff3-4387-82f3-77de75dfc07c,1f444240-5397-4e63-a3e8-a3eac2aace32"
00fa0eb3edd752da1b409f520bc21c001d5c10d8,M,"477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,47347cb8-ac34-4916-84b6-d85d4e5e5384,302bd7b9-d012-4360-897a-93b00c855680,4a4ee089-93b1-4470-af9a-6ff575d32704,53897e33-2bb0-40b4-b5f9-d54a64a6c971,056e4f3e-d505-4dad-8ec1-d04f521cbb56,674bf89f-8e70-4472-929d-6b4ed6f98c88,32a92586-6f9f-4882-b168-97fd60a99b6d,a558ed3c-ab7d-49b8-a52d-14071b95fa4f"
00fdab0c144d9056bf3e5367a0409304ebdadc7d,F,"8538e728-ca0b-4321-b7e5-cff6565dd4c0,69ee3720-a7cb-4402-b48d-a02c366f2bcf,8fb6c00f-61d8-4f27-98f9-53e1ba481626,879a449d-506a-422c-9fb8-8af01d3d04ae,847e8284-8582-4b0e-9c26-b042a4f49e57,d72c9ab4-0b73-44e3-8601-c4da02a43b25,78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2,9d267367-aba5-4ffe-ad5d-f4f00c96afc1,9572db59-da29-4f9d-bc00-0287ee3386e9,f04cc80e-0f59-45b8-aaf4-ac81035644e9"
00fddd8eceb01665e9b2cf5f707aad0f156d258e,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,6ffb8ea9-2370-44d8-b678-e9237bbd347b,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,05755bf1-380c-487f-983f-d1a02401fa28,8c538f11-c141-4588-8ecb-931083524186,52074ba6-e495-4ef3-9bb4-0703888a9f68,b23e8a63-8f47-4882-b55b-df2c92ef400e"
010099df2afe6ae0e6ac17be90ea332717a05682,F,"73e5e69d-3554-40d8-8516-00cb38737a1c,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,f07b0d13-ef03-4537-a5b4-9474e71a578f,650e7db6-b795-4eb5-a702-5ea2fc46c848,a2118d09-5df0-4c84-8183-00c128f134aa,79239441-bfd5-4981-a70c-55c3f15c1287,e11051f9-0098-41aa-9edb-8dacd8f1c6b5,13655113-cd16-4b43-9dca-cadbbf26ee05,0ab49580-c84f-44d4-875f-d83760ea2cfe,122d63fc-8671-43e4-9752-34e846d62a9c"
0100de2847ac6faabde86567eb1c78f550b0da62,M,"83d91898-7763-47d7-b03b-b92132375c47,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,79491354-3d83-40e3-9d8e-7592d58d790a,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,7bbfd77c-1102-4831-9ba8-246fb67460b3,eeb1195b-f213-4ce1-b28c-8565211f8e43,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,169c4c28-858e-497b-81a4-8bc15e0026ea,66c662b6-6e2f-4930-8610-912e24c63ed1"
010609c2c5ccaf172659b176c6405e2df8ba3071,M,"31745282-b1ea-4d62-939f-226b14d68e7c,5b687684-ad34-4a9f-b425-0e7aa81fbd38,f57e14e4-b030-467c-b202-539453f504ec,bdacc37b-8633-4bf8-9dd5-4662ee651aec,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,17167af8-c1da-45cc-bba2-9d23f068b7a3,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,14962b84-c46a-490b-b6a0-ee69c78b2291,319b1175-ced9-438f-986b-9239c3edd92d,c17f08f4-2542-46fb-97f3-3202d60c225a"
0106fb8695bb48183886f9dd9c50ec2fb64710c4,M,"cfbc0924-0035-4d6c-8197-f024653af823,5f6ab597-f57a-40da-be9e-adad48708203,164f0d73-1234-4e2c-8743-d77bf2191051,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,f82bcf78-5b69-4622-a5ef-73800768d9ac,ac9a487a-d9d2-4f27-bb23-0f4686488345,ee4783d5-cf2f-478b-99f4-277c2412dfa9,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,b982c4c7-133d-423c-af52-271dd0ed2d2f,d5d97b2b-b83b-4976-814a-056d9076c8c3"
010a6354555519879a15206e732da4a969e3335c,M,"674a7e8c-9682-419a-8e05-2358e28b5359,bc1c8f3f-6f36-4086-a470-87ed813dd429,db008806-16f6-48fc-8521-3d953709689d,6d152109-c447-446d-9a06-3621c920bebd,d89de379-665d-425c-b2e9-41b95d1edb36,ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,6b22de04-fb48-44aa-bd02-c1427f635477,47b8b42a-96e8-46fa-9ea6-70c5136ae971,33464f19-aa8b-4bbf-982d-05f5e78643c8,8d3ee4ba-be21-470c-bb7c-4c124c3eb989"
0115951a67e6faf2272a08783d190406dba4454d,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,79239441-bfd5-4981-a70c-55c3f15c1287,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,4e0e884d-099b-4ca9-bf4d-bcb31e739540,f27ec8db-af05-4f36-916e-3d57f91ecf5e,d7ac3cc7-0d65-476b-9b81-d3e872672a2f,5e8da504-c75b-4bf5-9dfc-119057c1a9c0"
012c1a1fa9abfdada7d5f3700f4348a949c5c6c6,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,f27ec8db-af05-4f36-916e-3d57f91ecf5e,056e4f3e-d505-4dad-8ec1-d04f521cbb56,14b22b4b-06d5-4b82-8284-29d29b58945f,a74b1b7f-71a5-4011-9441-d0b5e4122711,ff6e677f-91dd-4986-a174-8db0474b1799,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,4e0e884d-099b-4ca9-bf4d-bcb31e739540,1de93a63-3a9f-443a-ba8a-a43b5fe0121e,34c63966-445c-4613-afe1-4f0e1e53ae9a"
012d453a95053050ef9711eb71ee34c7f02a0d5f,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,a74b1b7f-71a5-4011-9441-d0b5e4122711,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,72c536dc-7137-4477-a521-567eeb840fa8,4e0e884d-099b-4ca9-bf4d-bcb31e739540,c296e10c-110a-4103-9e77-47bfebb7fb2e,ff6e677f-91dd-4986-a174-8db0474b1799,b071f9fa-14b0-4217-8e97-eb41da73f598"
0141dffa8d71afba52f3135d61f84a7819fbe976,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,14b22b4b-06d5-4b82-8284-29d29b58945f,4a4ee089-93b1-4470-af9a-6ff575d32704,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,e21857d5-3256-4547-afb3-4b6ded592596,9beb62b2-88db-4cea-801e-162cd344ee53,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,efa2c11a-1a35-4b60-bc1b-66d37de88511,69158f97-4c07-4c4e-baf8-4e4ab1ed666e"
