user_id,topk_items
33,['1953' '1219' '858' '1214' '924' '1333' '1221' '3471' '903' '1387']
34,['597' '2918' '539' '2716' '1569' '39' '2144' '1' '11' '1265']
35,['912' '919' '899' '969' '1304' '910' '1947' '1230' '260' '1247']
36,['589' '2571' '1265' '1610' '21' '2916' '377' '1198' '1270' '2028']
37,['597' '539' '2396' '339' '2671' '11' '838' '2081' '2724' '357']
38,['597' '539' '2671' '11' '339' '2424' '1569' '1393' '2396' '39']
39,['2858' '2683' '2706' '3578' '2997' '2959' '223' '2762' '2396' '2599']
40,['1287' '969' '3654' '3366' '2944' '3062' '1262' '2948' '940' '1304']
41,['2396' '2858' '527' '17' '2762' '1' '593' '318' '3114' '356']
42,['3527' '1374' '1376' '1196' '1200' '1240' '589' '1210' '1129' '2105']
43,['2396' '2858' '3408' '2762' '2881' '2706' '2683' '2724' '3114' '3578']
44,['260' '1196' '1210' '1' '1197' '1270' '1097' '1580' '3114' '1198']
45,['597' '357' '539' '838' '2671' '1569' '339' '342' '3244' '3501']
46,['1986' '1985' '1980' '1977' '2107' '1992' '1981' '1983' '1991' '1974']
47,['2858' '527' '2396' '318' '593' '608' '912' '260' '858' '1617']
48,['1210' '260' '1196' '1198' '1' '1097' '1270' '919' '1291' '1197']
49,['589' '2028' '2571' '608' '1610' '527' '593' '110' '480' '296']
50,['2858' '3753' '3408' '3578' '2762' '480' '356' '3510' '3147' '2396']
51,['2858' '2396' '3578' '3114' '3793' '2762' '3408' '3948' '2706' '2599']
52,['733' '165' '2353' '3753' '3555' '3578' '2028' '780' '2058' '589']
53,['1407' '2455' '1059' '1258' '32' '253' '1196' '1909' '1339' '1214']
54,['1304' '1256' '1230' '3363' '1294' '1278' '1077' '912' '910' '2300']
55,['2762' '527' '2858' '593' '2028' '356' '2396' '110' '260' '1210']
56,['527' '608' '2858' '593' '318' '2396' '296' '1213' '2028' '2762']
57,['2700' '2858' '3481' '223' '2959' '2997' '3793' '3000' '2395' '1274']
58,['1200' '541' '1196' '1214' '260' '1374' '1240' '589' '1198' '2968']
59,['912' '899' '913' '969' '2067' '920' '898' '2396' '908' '919']
60,['2762' '480' '3408' '2763' '2396' '2028' '356' '1597' '780' '2628']
61,['3578' '3408' '3753' '2858' '3948' '3510' '3793' '3624' '3555' '2762']
62,['912' '969' '1952' '910' '3363' '1084' '1104' '953' '858' '1203']
63,['2858' '2997' '3578' '2959' '2762' '3160' '2706' '2599' '2396' '223']
64,['589' '2571' '2762' '2858' '110' '480' '3578' '593' '2028' '2628']
65,['356' '1608' '1036' '733' '110' '2028' '2000' '349' '1198' '780']
66,['2858' '2028' '110' '2762' '527' '3578' '593' '356' '1210' '260']
67,['3152' '3198' '1299' '2067' '3467' '1084' '912' '1953' '1207' '1957']
68,['2997' '2858' '1230' '2396' '3481' '2599' '2395' '223' '1148' '1235']
69,['1704' '527' '1183' '2908' '2357' '318' '1358' '608' '1213' '1635']
70,['2683' '2706' '2858' '3578' '2541' '2997' '2762' '223' '2396' '3114']
71,['2706' '3578' '2683' '2605' '3753' '3555' '3005' '3623' '2762' '3793']
72,['2396' '2858' '17' '3408' '527' '1704' '3176' '1183' '2671' '318']
73,['1210' '3793' '2571' '1196' '589' '1215' '2628' '260' '1527' '3033']
74,['608' '1617' '2858' '858' '908' '912' '1213' '593' '1252' '913']
75,['239' '1566' '158' '48' '1021' '3157' '2687' '2052' '588' '1688']
76,['2858' '2396' '527' '2028' '318' '2762' '608' '2997' '3578' '593']
77,['2858' '2997' '2396' '2599' '223' '2700' '2706' '3114' '3578' '2683']
78,['838' '1223' '342' '1188' '3114' '2396' '1' '745' '898' '2690']
79,['2858' '908' '1617' '2396' '3176' '912' '3897' '1193' '2997' '2908']
80,['356' '527' '2028' '2762' '110' '150' '2396' '593' '2858' '318']
81,['750' '1248' '1254' '2019' '1304' '913' '1252' '1212' '1204' '1953']
82,['733' '457' '2028' '2762' '2353' '2571' '527' '780' '165' '318']
83,['260' '1210' '2396' '2628' '2858' '3175' '1127' '3578' '2355' '2762']
84,['589' '2571' '1210' '1196' '260' '2028' '593' '1198' '2762' '110']
85,['3409' '2841' '3798' '3785' '3510' '3578' '2706' '2858' '3753' '2541']
86,['317' '1021' '48' '3489' '3269' '2881' '1688' '3157' '2724' '2']
87,['589' '1210' '2028' '1198' '260' '110' '1196' '2571' '1036' '480']
88,['912' '1207' '1225' '1230' '1193' '908' '527' '858' '923' '1304']
89,['260' '2028' '3578' '1210' '589' '1198' '2858' '2571' '1196' '2762']
90,['2762' '2502' '1580' '3948' '3624' '2706' '3578' '3301' '3623' '2770']
91,['3363' '1294' '1230' '1244' '912' '1304' '910' '3671' '2243' '3072']
92,['2081' '588' '1' '3114' '2716' '595' '364' '2161' '2355' '260']
93,['1374' '1210' '1527' '1240' '260' '589' '1196' '3527' '2571' '1200']
94,['2455' '1258' '1214' '968' '1997' '1982' '2288' '1345' '1200' '3018']
95,['2028' '527' '608' '318' '2858' '593' '2396' '296' '2762' '2571']
96,['2858' '527' '2396' '318' '593' '2028' '2762' '260' '110' '1198']
97,['912' '926' '904' '910' '903' '919' '899' '1256' '908' '898']
98,['260' '1198' '1196' '1210' '589' '858' '2858' '110' '1270' '2028']
99,['2858' '2706' '3578' '260' '2762' '110' '1210' '2959' '223' '318']
100,['260' '1196' '1210' '1198' '1270' '589' '2028' '527' '2571' '593']
101,['733' '780' '1917' '2002' '434' '10' '1918' '316' '2006' '368']
102,['913' '912' '908' '2858' '2396' '904' '1284' '3408' '2997' '1269']
103,['780' '589' '480' '1527' '733' '316' '1876' '1544' '1580' '2571']
104,['2683' '2858' '2706' '3578' '2762' '589' '3793' '2959' '2997' '260']
105,['589' '1210' '1198' '260' '1240' '1214' '1196' '1036' '1200' '1374']
106,['2396' '912' '899' '1296' '898' '1307' '3072' '17' '919' '1197']
107,['912' '969' '1953' '1254' '3467' '908' '3196' '1212' '1283' '904']
108,['2858' '2997' '608' '1617' '2396' '3481' '2762' '296' '50' '593']
109,['1270' '2080' '3061' '2078' '919' '260' '1028' '1210' '1196' '2081']
110,['1089' '2858' '2959' '608' '296' '593' '50' '1213' '47' '2580']
111,['2396' '1704' '527' '1393' '1265' '318' '150' '1641' '2858' '608']
112,['594' '1282' '596' '2096' '2087' '899' '1022' '1248' '919' '2018']
113,['3555' '3793' '3578' '3354' '2628' '3753' '3300' '3623' '480' '1527']
114,['2096' '1029' '2087' '2085' '1022' '594' '2080' '2081' '2018' '596']
115,['589' '1210' '3793' '260' '2571' '1196' '3578' '480' '2858' '2628']
116,['3793' '3578' '2683' '589' '2628' '2710' '1127' '2826' '2706' '2959']
117,['1200' '610' '2105' '1374' '1376' '1214' '2288' '3527' '1240' '2363']
118,['1210' '1198' '260' '1196' '1197' '1580' '2571' '1036' '589' '480']
119,['1588' '2709' '317' '588' '2581' '2081' '3157' '1566' '3114' '239']
120,['2858' '608' '593' '260' '858' '1617' '318' '527' '1196' '1198']
121,['1215' '1200' '1376' '610' '1214' '2105' '589' '1374' '3527' '2529']
122,['589' '1210' '2571' '1196' '260' '480' '2028' '1198' '2916' '1580']
123,['1090' '1092' '1263' '2194' '3101' '858' '1222' '2268' '1208' '1213']
124,['2908' '527' '3176' '2858' '1704' '318' '593' '3006' '1358' '2357']
125,['589' '2028' '1036' '1240' '110' '1610' '2571' '1210' '457' '1221']
126,['2396' '2858' '912' '1188' '1296' '898' '17' '2997' '3083' '926']
127,['589' '2028' '527' '2571' '480' '593' '608' '318' '110' '1210']
128,['914' '969' '260' '1269' '919' '940' '1210' '3675' '3061' '1198']
129,['6' '555' '1089' '2278' '293' '1610' '47' '733' '1213' '165']
130,['3702' '1240' '3527' '1374' '2948' '589' '1200' '1036' '2985' '3703']
131,['306' '2289' '778' '307' '562' '608' '1041' '1885' '994' '1213']
132,['3253' '2918' '1517' '2791' '3608' '223' '2700' '1' '1257' '1923']
133,['2707' '2688' '3147' '3176' '1721' '3565' '2858' '2541' '3408' '1393']
134,['1580' '3793' '1527' '3578' '2571' '3175' '3624' '589' '1210' '480']
135,['2683' '223' '2858' '2706' '2997' '2700' '2396' '2716' '3114' '2355']
136,['1333' '2161' '1345' '562' '2657' '1206' '2455' '1199' '235' '3608']
137,['2762' '2028' '2571' '589' '527' '2396' '480' '110' '593' '457']
138,['1617' '608' '2692' '2912' '296' '858' '1213' '1089' '1221' '1248']
139,['1196' '541' '260' '1214' '1198' '1200' '1261' '1274' '1215' '1199']
140,['908' '912' '913' '942' '899' '898' '904' '926' '928' '903']
141,['908' '912' '913' '969' '904' '1617' '858' '1304' '1252' '608']
142,['1' '260' '2858' '1196' '1210' '1198' '3114' '593' '1097' '527']
143,['2762' '2396' '2858' '527' '2028' '318' '593' '110' '3578' '2571']
144,['2858' '3578' '2028' '2762' '589' '527' '110' '2396' '593' '1210']
145,['2858' '2959' '2997' '2762' '2706' '3578' '2599' '2396' '223' '3160']
146,['912' '969' '919' '1947' '914' '1674' '908' '1198' '899' '913']
147,['589' '2028' '2571' '733' '1210' '457' '593' '110' '1610' '480']
148,['780' '2006' '1608' '1101' '2406' '1036' '736' '480' '2001' '317']
149,['608' '296' '1089' '1213' '50' '6' '21' '1617' '1222' '2692']
150,['2858' '527' '593' '318' '608' '2396' '1193' '1225' '1259' '260']
151,['1265' '2858' '1197' '2396' '1270' '223' '2599' '39' '3481' '260']
152,['223' '2706' '1' '1923' '2716' '2502' '2571' '2700' '2683' '1197']
153,['2694' '2706' '2541' '2683' '2840' '3785' '2572' '3409' '3617' '2485']
154,['2858' '2997' '260' '1617' '2762' '2396' '608' '3578' '1196' '593']
155,['910' '1265' '899' '912' '919' '2396' '1307' '914' '898' '1270']
156,['2671' '597' '2724' '539' '11' '2424' '3408' '17' '2396' '339']
157,['1079' '1077' '1374' '1240' '1198' '1196' '1265' '2000' '2571' '2985']
158,['912' '908' '920' '3114' '2396' '3751' '2858' '969' '899' '919']
159,['2858' '2396' '2762' '3578' '3114' '2706' '2997' '2716' '3408' '2683']
160,['2396' '2858' '260' '527' '1210' '912' '1196' '1265' '318' '593']
161,['608' '1041' '2289' '1213' '1244' '1952' '318' '1094' '1225' '111']
162,['3578' '2706' '2762' '2628' '3753' '3793' '2571' '733' '1580' '780']
163,['2858' '2762' '2959' '593' '3578' '2028' '296' '318' '527' '50']
164,['912' '899' '969' '913' '920' '908' '2067' '2396' '898' '904']
165,['1261' '2664' '968' '2366' '1215' '1278' '2901' '1214' '2288' '750']
166,['2161' '1097' '1196' '260' '2858' '1407' '2599' '2959' '919' '551']
167,['3916' '3408' '3534' '3555' '3536' '3510' '3578' '3753' '3952' '3565']
168,['2858' '527' '260' '593' '1198' '1196' '318' '608' '1270' '1259']
169,['2791' '2804' '1' '1036' '1196' '1198' '2762' '457' '2028' '1954']
170,['260' '858' '527' '912' '589' '2858' '1221' '608' '2028' '1196']
171,['246' '608' '1213' '2997' '296' '2858' '162' '1617' '858' '527']
172,['1230' '1244' '913' '1248' '912' '3683' '908' '1252' '608' '1617']
173,['1248' '1212' '908' '1254' '1252' '750' '1267' '3730' '923' '913']
174,['589' '1036' '1210' '2571' '1240' '2028' '480' '1198' '1610' '110']
175,['2858' '1704' '318' '593' '919' '527' '608' '1271' '1682' '778']
176,['3591' '2100' '2144' '2134' '2011' '3552' '3039' '2797' '1270' '3526']
177,['260' '1196' '1198' '1210' '527' '2858' '608' '593' '2571' '2028']
178,['2565' '914' '2080' '1035' '2941' '1947' '1022' '1081' '919' '1028']
179,['1196' '1198' '260' '1097' '1090' '1259' '1222' '527' '1210' '1240']
180,['608' '1617' '527' '858' '912' '1221' '318' '2858' '908' '1193']
181,['1222' '3210' '1090' '1089' '3552' '1954' '2000' '1036' '3527' '2194']
182,['2706' '2858' '2762' '318' '527' '2396' '356' '1923' '3578' '110']
183,['912' '969' '908' '3363' '913' '904' '858' '260' '919' '920']
184,['2081' '2080' '1097' '1022' '919' '595' '2096' '2085' '364' '2078']
185,['780' '733' '589' '480' '349' '165' '1608' '1610' '2571' '1527']
186,['3114' '2858' '3793' '260' '2355' '2683' '2716' '3578' '3159' '2706']
187,['337' '300' '1704' '2442' '1635' '2908' '562' '1885' '1120' '36']
188,['2858' '2997' '3578' '2762' '913' '260' '858' '2959' '1617' '2683']
189,['2028' '3578' '527' '110' '318' '2571' '3147' '593' '2762' '733']
190,['858' '1196' '593' '1198' '260' '1259' '608' '1387' '1222' '1258']
191,['2683' '2706' '2858' '2762' '1923' '110' '223' '1784' '3578' '356']
192,['318' '593' '296' '527' '2028' '1704' '608' '47' '110' '1213']
193,['912' '1230' '913' '908' '1244' '2997' '904' '2599' '903' '898']
194,['597' '1777' '1569' '2424' '2581' '539' '1042' '339' '3114' '2706']
195,['3000' '29' '3910' '741' '1274' '1921' '1748' '1199' '32' '3471']
196,['2858' '608' '593' '1617' '527' '318' '2997' '2396' '50' '296']
197,['2858' '2396' '527' '318' '608' '593' '1704' '2324' '2997' '2762']
198,['1210' '1270' '260' '1196' '2791' '1198' '1' '368' '356' '1197']
199,['780' '110' '2028' '733' '356' '2571' '589' '1210' '527' '349']
200,['2396' '2572' '2858' '2762' '2355' '3578' '2683' '3114' '2706' '356']
201,['2671' '17' '597' '3408' '838' '339' '2396' '11' '357' '3536']
202,['356' '593' '2762' '2858' '3147' '2706' '587' '1407' '1784' '457']
203,['1704' '527' '318' '1393' '150' '2268' '356' '593' '2028' '2858']
204,['733' '150' '1097' '590' '2028' '1610' '457' '1408' '356' '1608']
205,['1248' '750' '2019' '3030' '1199' '1284' '541' '1304' '3819' '1175']
206,['589' '2571' '1210' '1196' '260' '480' '780' '1580' '1240' '110']
207,['2858' '3753' '3578' '3408' '589' '2762' '110' '2028' '593' '3555']
208,['608' '593' '1258' '1089' '1617' '2858' '1214' '858' '1387' '589']
209,['2858' '2396' '2762' '3578' '2997' '3114' '593' '2706' '2959' '2355']
210,['733' '165' '1918' '1687' '1792' '10' '1552' '1479' '2002' '292']
211,['3300' '589' '480' '3793' '3578' '3354' '3753' '2455' '2916' '1214']
212,['1370' '1610' '457' '3256' '733' '474' '3448' '1954' '2028' '1036']
213,['2396' '356' '11' '1' '1265' '539' '597' '3114' '2762' '1210']
214,['2700' '223' '1148' '2997' '2395' '745' '3481' '2599' '1223' '3114']
215,['589' '2571' '1210' '260' '480' '1580' '1196' '780' '1527' '2628']
216,['3035' '1304' '3451' '2352' '3421' '1294' '1234' '3363' '1307' '2302']
217,['2858' '2396' '260' '1210' '2762' '3578' '1196' '3114' '1' '2571']
218,['2858' '3578' '2396' '2997' '2762' '3408' '2683' '3510' '3175' '2599']
219,['2858' '2599' '2997' '223' '2706' '2716' '3578' '2762' '2396' '2683']
220,['2858' '2997' '608' '2599' '2396' '3481' '1617' '593' '527' '50']
221,['2858' '593' '2762' '527' '356' '318' '608' '2396' '110' '2028']
222,['2858' '260' '3793' '2762' '1210' '2571' '589' '3578' '1196' '480']
223,['733' '500' '1485' '1917' '1777' '2335' '1608' '587' '586' '3450']
224,['2396' '2858' '1' '1265' '1197' '260' '1196' '1259' '1270' '318']
225,['778' '3019' '2289' '1095' '1186' '1594' '1089' '608' '296' '162']
226,['2858' '1307' '1259' '1097' '2396' '1270' '2716' '1198' '593' '318']
227,['2858' '2959' '3578' '2997' '2762' '2599' '2706' '223' '2580' '3160']
228,['3793' '3578' '3300' '3409' '2858' '589' '3510' '3753' '3555' '3624']
229,['3160' '2858' '2959' '2908' '3408' '3897' '2396' '3481' '3578' '3565']
230,['260' '2858' '1196' '110' '1193' '1259' '1198' '527' '2028' '1210']
231,['260' '1196' '1210' '1198' '1270' '2858' '589' '1197' '2716' '2791']
232,['2997' '2599' '2395' '2858' '2700' '1265' '3481' '223' '3114' '1']
233,['919' '2081' '595' '1035' '588' '914' '1' '2080' '364' '1947']
234,['527' '593' '318' '356' '2762' '2028' '1704' '1721' '608' '110']
235,['1175' '1199' '750' '1206' '2010' '2300' '3521' '2859' '3683' '903']
236,['260' '527' '2858' '1210' '1196' '1198' '318' '2028' '2396' '2571']
237,['356' '11' '539' '597' '1608' '1' '2424' '2671' '1784' '780']
238,['1096' '1185' '1231' '1957' '1299' '1293' '1952' '3135' '1955' '3100']
239,['2858' '2396' '527' '608' '318' '593' '2997' '260' '912' '1617']
240,['589' '2028' '1210' '260' '2571' '527' '1196' '1198' '593' '110']
241,['541' '1214' '1200' '1206' '1199' '924' '3702' '3703' '1240' '589']
242,['1148' '2571' '3793' '3481' '3751' '1210' '3114' '3624' '3578' '223']
243,['1265' '2858' '2396' '260' '1198' '1' '1270' '2716' '608' '1197']
244,['2396' '527' '1265' '2858' '2762' '593' '356' '318' '1210' '1198']
245,['912' '924' '1304' '969' '919' '3471' '260' '1953' '908' '858']
246,['1' '2918' '1270' '2716' '2791' '3114' '356' '1265' '1784' '2858']
247,['527' '1193' '2858' '318' '608' '858' '593' '912' '1225' '1213']
248,['589' '480' '1240' '3578' '3753' '3300' '2628' '110' '2028' '1210']
249,['1210' '1196' '589' '1198' '110' '260' '1036' '1270' '2000' '2571']
250,['589' '3578' '480' '1210' '260' '2571' '3793' '2762' '2628' '2028']
251,['1036' '1198' '1196' '480' '589' '780' '1210' '260' '457' '1240']
252,['3793' '3300' '2571' '3578' '589' '1527' '2167' '1215' '2959' '733']
253,['2858' '2396' '527' '2997' '2336' '318' '608' '2908' '2028' '2599']
254,['2288' '1214' '2366' '968' '2664' '1387' '1334' '2454' '589' '2287']
255,['780' '1036' '110' '733' '2028' '1210' '3527' '1090' '480' '589']
256,['1953' '3654' '1201' '1221' '2951' '2948' '2944' '1233' '1036' '858']
257,['2762' '2028' '593' '110' '356' '527' '3578' '2858' '318' '2571']
258,['2028' '2762' '1610' '356' '457' '110' '593' '3256' '527' '733']
259,['608' '527' '2858' '1213' '593' '318' '296' '1358' '1704' '2028']
260,['733' '780' '1527' '2571' '589' '2628' '1210' '480' '316' '1580']
261,['1213' '318' '1089' '296' '1196' '608' '527' '1704' '1259' '858']
262,['2105' '1376' '2140' '1372' '1371' '2393' '1375' '1356' '1374' '2021']
263,['1265' '2396' '260' '1210' '1196' '1' '2571' '1198' '2858' '2762']
264,['1097' '260' '1196' '2407' '1270' '1198' '1210' '919' '2406' '2081']
265,['912' '899' '2396' '919' '1035' '908' '1947' '969' '914' '1']
266,['912' '2396' '908' '913' '1265' '260' '1198' '910' '2858' '1304']
267,['17' '2396' '527' '1183' '1704' '2501' '318' '150' '3408' '2028']
268,['597' '539' '2424' '339' '500' '587' '1608' '2671' '168' '356']
269,['2858' '2997' '2396' '2599' '608' '2762' '1617' '1265' '527' '593']
270,['260' '858' '2762' '3578' '912' '1198' '1193' '1210' '527' '2858']
271,['1' '588' '2081' '2161' '2078' '260' '1073' '1196' '3396' '3034']
272,['2959' '1036' '1196' '2762' '1198' '589' '2716' '2571' '733' '2000']
273,['2628' '733' '480' '3578' '356' '3753' '3793' '780' '2762' '1917']
274,['2858' '2762' '2396' '260' '527' '593' '318' '2028' '110' '356']
275,['1674' '1097' '1307' '2915' '1259' '1961' '3526' '1270' '3552' '1079']
276,['2858' '260' '858' '593' '608' '110' '1198' '1196' '527' '1210']
277,['2858' '527' '2396' '2762' '260' '593' '1210' '318' '2028' '1196']
278,['2513' '2901' '3018' '1982' '1974' '2459' '2328' '2867' '1345' '1347']
279,['1304' '1198' '858' '1221' '260' '1233' '1196' '1201' '1210' '608']
280,['2300' '1256' '1230' '910' '1278' '1288' '1077' '1136' '912' '1294']
281,['2858' '608' '296' '2997' '593' '2692' '2599' '527' '318' '50']
282,['593' '2762' '2028' '527' '589' '608' '457' '110' '480' '2858']
283,['589' '3578' '2571' '1527' '2628' '110' '3793' '2028' '480' '1210']
284,['1196' '260' '1210' '2140' '2105' '3033' '1374' '2161' '1197' '1376']
285,['3019' '3362' '1228' '111' '1193' '2076' '3543' '1952' '1230' '1244']
286,['593' '527' '2858' '608' '318' '2762' '2028' '1265' '1' '2396']
287,['2858' '2396' '527' '608' '2336' '318' '2997' '2908' '2762' '593']
288,['589' '1210' '2571' '480' '1196' '260' '1036' '1198' '2028' '780']
289,['1221' '858' '1953' '608' '1233' '1617' '1252' '111' '593' '2028']
290,['2858' '527' '593' '2762' '356' '2396' '318' '260' '1210' '1265']
291,['1957' '17' '3260' '1962' '1959' '2067' '914' '1296' '1096' '1674']
292,['608' '2571' '924' '527' '318' '541' '589' '260' '593' '2028']
293,['1704' '1357' '527' '318' '475' '246' '1185' '3100' '994' '1213']
294,['1641' '2858' '2997' '2599' '1265' '2395' '2396' '562' '1060' '223']
295,['3578' '2762' '2858' '2028' '3793' '589' '2959' '3753' '110' '858']
296,['2454' '2664' '968' '2657' '2366' '1219' '3928' '1214' '1278' '1333']
297,['2858' '260' '858' '912' '2396' '1198' '608' '527' '318' '919']
298,['2858' '593' '2396' '2762' '527' '589' '3578' '110' '260' '318']
299,['2858' '608' '858' '1617' '1213' '527' '1221' '912' '1233' '2997']
300,['1954' '1036' '2194' '2000' '1291' '1198' '1610' '1302' '1674' '3360']
301,['2858' '2762' '2396' '2028' '527' '1265' '1' '110' '318' '593']
302,['1' '3253' '1517' '1923' '1265' '39' '2791' '2599' '2321' '2858']
303,['1704' '300' '246' '318' '1213' '1641' '1357' '527' '475' '1393']
304,['1069' '2066' '942' '1248' '3929' '1260' '3435' '2937' '1212' '1284']
305,['1982' '1345' '2657' '1997' '2644' '3018' '2867' '1347' '2454' '735']
306,['733' '2706' '3753' '3578' '2028' '2762' '356' '1608' '3147' '145']
307,['912' '908' '969' '913' '904' '1212' '1254' '910' '1304' '903']
308,['858' '919' '527' '608' '1259' '1213' '912' '318' '1' '593']
309,['2028' '2571' '1210' '589' '110' '527' '593' '260' '480' '318']
310,['2125' '48' '2424' '339' '539' '2724' '2059' '1569' '2671' '261']
311,['1210' '260' '1196' '1198' '2028' '589' '110' '2762' '2571' '356']
312,['912' '1952' '1193' '1225' '858' '527' '608' '908' '1207' '1247']
313,['2858' '3481' '3160' '2997' '2959' '527' '318' '3578' '2692' '608']
314,['912' '908' '920' '919' '953' '914' '969' '1207' '904' '899']
315,['912' '913' '1304' '969' '908' '260' '1210' '903' '904' '2948']
316,['589' '2916' '1527' '1372' '2571' '260' '1196' '480' '1356' '1376']
317,['260' '912' '1198' '1196' '858' '1304' '1210' '2858' '919' '1270']
318,['2396' '2858' '2762' '913' '260' '912' '2997' '3114' '527' '3408']
319,['527' '318' '608' '1704' '1213' '593' '858' '912' '1358' '1207']
320,['3408' '2858' '3753' '3510' '2396' '3578' '3555' '110' '356' '3534']
321,['1407' '589' '593' '2571' '2959' '1089' '32' '2710' '47' '2858']
322,['969' '2067' '912' '1304' '920' '356' '919' '260' '1307' '1674']
323,['2858' '2396' '2997' '2762' '913' '3578' '1617' '260' '912' '608']
324,['356' '1210' '2396' '2762' '1198' '1' '260' '1196' '480' '1097']
325,['2424' '2724' '3248' '597' '539' '339' '1888' '500' '2694' '1569']
326,['1674' '919' '2100' '1307' '912' '1198' '1304' '1270' '3363' '1097']
327,['2357' '306' '1251' '2731' '670' '2351' '3134' '1212' '2920' '1280']
328,['589' '2571' '780' '480' '2028' '1210' '733' '2916' '1580' '1527']
329,['1' '1265' '1196' '1270' '260' '1097' '1210' '2571' '1198' '2858']
330,['2858' '3578' '858' '3408' '260' '3510' '3753' '908' '912' '1221']
331,['800' '300' '2268' '475' '1357' '1466' '21' '1834' '1810' '3100']
332,['2396' '1704' '527' '2858' '318' '1213' '608' '593' '2324' '150']
333,['898' '899' '3548' '926' '914' '3097' '919' '910' '1947' '3088']
334,['920' '912' '1959' '17' '2396' '2067' '899' '902' '969' '932']
335,['1201' '1036' '3836' '589' '2000' '1198' '2944' '1304' '2948' '2951']
336,['1372' '2393' '1356' '1527' '2021' '2105' '1371' '1676' '1376' '316']
337,['1690' '1527' '1372' '316' '1676' '1356' '2232' '1215' '2167' '1653']
338,['1265' '1210' '1036' '1608' '2028' '356' '457' '1198' '2000' '1610']
339,['1096' '3260' '1957' '3100' '1185' '1952' '1704' '515' '1094' '1299']
340,['912' '919' '1269' '899' '1947' '1035' '908' '2396' '914' '920']
341,['260' '1196' '1198' '1210' '2396' '1197' '2571' '2858' '589' '3578']
342,['1210' '1196' '260' '2571' '1270' '2628' '110' '1580' '356' '1097']
343,['1580' '780' '2012' '2617' '480' '3175' '316' '1097' '1356' '1270']
344,['2028' '589' '260' '110' '1210' '480' '2762' '3578' '1198' '2571']
345,['1952' '608' '1193' '111' '527' '2357' '1179' '1213' '2908' '1041']
346,['2081' '539' '597' '2080' '1' '500' '1028' '440' '1380' '588']
347,['17' '2396' '912' '3260' '527' '265' '1296' '2858' '1183' '318']
348,['969' '1304' '3654' '912' '940' '1201' '3035' '1287' '1262' '2067']
349,['527' '593' '318' '2028' '608' '858' '110' '1213' '2762' '2858']
350,['589' '2571' '480' '1210' '2762' '593' '2858' '1580' '110' '2028']
351,['1198' '260' '1210' '1197' '2571' '1196' '3578' '2396' '2028' '3082']
352,['1120' '3246' '1682' '2329' '1704' '16' '1213' '300' '1228' '318']
353,['2858' '593' '2762' '527' '3578' '608' '260' '2028' '318' '2396']
354,['2858' '2683' '3578' '2881' '2762' '2706' '2396' '3005' '2716' '3753']
